,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
517,0,28,-0.07810695,0.2441191,0.4328944,-0.066317596,0.13930927,0.15090272,-0.27485123,0.21743116,-0.070030026,-0.3493221,0.03039253,-0.24068807,-0.23964117,0.1926699,-0.18924388,0.16539544,0.044487234,0.06292729,0.23011416,-0.50168,0.1516581,0.008807958,-0.057411574,-0.10868315,0.22570027,-0.053655915,-0.37614092,-0.25353616,0.14272577,-0.107382044,-0.024948291,-0.24664487,0.19074352,0.14371552,-0.029319549,0.25351733,-0.5148114,0.12300246,0.13166034,0.10844579,-0.24750924,0.040631674,0.17242652,0.12726432,0.16071095,-0.09126031,0.07125144,-0.027883513,0.0609013,-0.38826656,-0.21982412,0.029267248,-0.06944393,-0.01948999,0.07338657,0.07833047,0.12267719,0.14288715,0.7242938,-0.012985498,0.010135501,0.11912882,-0.26791134,-0.03900155
518,1,28,0.13942851,0.14074765,0.13267146,-0.08488267,0.25971204,-0.29033697,-0.3996019,0.13519487,-0.08950822,-0.044370573,0.22550909,0.17061141,-0.17713116,0.30437732,-0.22513726,0.1309529,-0.0033814854,0.08322087,0.1859221,-0.53878945,-0.028679,-0.10217879,-0.31375292,-0.065278895,0.25915876,0.007838566,-0.47184533,-0.363137,0.11903548,-0.076079,0.048680533,0.09545425,0.23503658,0.14171655,0.026694313,0.15792815,-0.4821718,0.046904083,0.35601208,-0.13259846,-0.26973084,-0.041583512,0.46784997,0.31319535,0.35274234,-0.14336509,0.23752871,-0.14031254,-0.010696834,-0.054634657,-0.21133088,0.2626839,0.006847986,-0.017795173,0.3031163,0.32931665,0.18762416,0.06709772,0.6696686,-0.18714747,0.2870168,-0.026898269,-0.24590237,-0.14276585
519,1,29,0.20345876,0.24269627,0.21701846,-0.20049874,0.40056965,-0.010770624,-0.24836013,0.4459598,-0.31304178,-0.1209386,0.1329457,0.49891347,-0.09057811,0.06974407,-0.34925145,0.20052758,-0.06694281,0.14733692,0.071297884,-0.43766007,0.1292,-0.20360766,-0.17579056,-0.122637056,0.3581184,-0.09507722,-0.349766,-0.23382369,0.4258009,-0.13494709,-0.12720463,-0.05990815,-0.024185233,0.30208105,0.0029447116,0.1936608,-0.37407887,0.073283084,0.17178144,-0.090905815,-0.44938087,0.009197959,0.16161779,0.2074276,0.30319712,0.014969942,0.22862631,-0.117416844,-0.12341435,-0.2270125,-0.264702,0.14648008,0.16031678,-0.3416621,-0.012316665,0.15372792,0.13753137,-0.10144444,0.6972261,-0.13263656,0.27352083,0.0864462,-0.0444464,-0.28831154
520,1,29,-0.030048948,0.06533011,0.37200776,0.005408048,0.14530127,0.3681903,-0.35365668,0.29723045,-0.3511403,-0.16086493,0.0012010628,-0.0051540276,-0.22303067,-0.104173824,-0.59688187,0.32527292,-0.14245717,0.030646961,0.33331287,-0.5091991,0.053208947,0.16171764,-0.18187457,-0.17215316,0.35687697,0.17349315,-0.2860586,0.06684946,0.11986515,-0.19055857,0.0774996,-0.20008758,-0.30146122,-0.07476585,0.24459729,0.36086416,-0.67066956,0.3491744,0.5209353,0.008067552,-0.19420329,0.0018897183,0.3009521,0.072663434,0.57364243,0.15241918,-0.14420281,0.14946863,0.009923222,-0.53495216,-0.42511034,0.12499518,0.10089147,-0.28797224,0.015864337,0.3695367,0.45159486,-0.04092915,0.75436175,0.11448357,0.29740742,0.35276222,-0.5975588,-0.18216084
521,1,30,-0.20680279,0.096748315,0.39006454,-0.1060981,0.2634842,0.18105511,-0.21281858,0.27990484,-0.22180955,-0.14026338,0.15866698,0.006120825,-0.17612214,0.07199308,-0.41645402,0.10118109,0.1664555,-0.06902937,-0.030282935,-0.57551616,-0.102875546,-0.095230855,-0.17518678,-0.03603244,0.2585335,-0.0473531,-0.28498706,-0.0589932,0.30016348,-0.05079573,0.077161014,-0.25966665,0.1984589,0.12429809,0.24185523,0.113348596,-0.60395986,0.09226353,0.24644664,-0.058991075,-0.2795154,-0.1702465,0.2876957,0.22061417,0.35046285,-0.032505605,0.047948737,-0.14441581,-0.1054753,-0.3020968,-0.24167497,0.30359858,-0.23950236,-0.046685264,0.18733297,0.28059077,0.34650257,-0.18755129,0.5239079,0.017685909,0.0150821805,0.06715018,0.028290901,-0.10465994
522,1,30,0.0025988014,0.031408347,0.216339,-0.10626147,0.21476743,0.16671363,-0.4364461,0.39538318,-0.25069344,-0.099234484,0.08451459,-0.048651107,-0.100410596,-0.027831484,-0.41974828,0.068514265,-0.038477898,-0.0677676,0.15720597,-0.57255423,0.010082432,-0.053041767,-0.19577043,0.0067197415,0.54503185,0.13908784,-0.46863765,-0.2167026,0.313587,-0.13293064,0.15159273,-0.02338007,0.05828508,0.17403375,0.1089876,0.090948716,-0.5036531,0.09076906,0.40198272,0.07708203,-0.43034256,0.15047355,0.33966064,0.4221483,0.5497314,-0.18045892,0.15350051,-0.1260198,-0.016717706,-0.4476644,-0.37070417,-0.14357063,0.041787878,-0.15875617,-0.0862153,0.18847686,0.416901,-0.08757945,0.5304722,-0.15584432,0.31475332,0.107138775,-0.109854646,-0.19965337
523,4,30,0.3601326,-0.063066475,0.31956452,0.22457987,0.17093466,0.14252633,-0.26209894,-0.2851098,-0.18593988,-0.37640935,0.7227538,0.24503195,0.24700971,-0.14577855,-0.11196268,0.31929833,0.10610545,-0.04389258,0.17277363,-0.64502656,0.15276253,0.31945947,-0.44730607,-0.20126471,-0.39380026,0.17557101,-0.6290323,-0.23615375,-0.024658658,0.012573939,-0.23392671,-0.18257877,-0.10108748,0.029227678,0.20976458,0.35848233,-0.47276354,-0.11377395,0.10110982,-0.087109566,-0.2656334,0.09113099,0.32931292,0.12084742,0.32009873,-0.07895792,0.47655356,0.021409532,-0.068018936,-0.18570283,-0.47945085,0.4372067,-0.03614777,-0.057570722,-0.07850101,0.20030597,0.073845714,0.047375757,0.80757326,-0.19945078,-0.046946753,-0.27950427,0.17012137,0.123774305
524,1,30,-0.03181007,0.066258855,0.5807951,-0.029872363,0.1154096,0.07943772,-0.42605287,0.123615816,-0.10899622,-0.34143588,0.389747,0.13764995,-0.1544523,-0.068425655,-0.28778926,0.2345977,0.019924045,0.2947003,-0.029257925,-0.5377608,-0.12727918,0.001150507,-0.3953217,-0.14363734,-0.0862817,0.06435943,-0.53071654,-0.21470328,0.02626306,-0.11600011,0.07520413,-0.028428886,0.11702428,0.052579775,0.18122034,0.1477842,-0.5325952,0.14827102,0.26174945,-0.1630206,-0.3727675,0.17396265,0.3149718,0.28216803,0.2669131,-0.30164772,0.30444333,-0.040839557,0.15365428,-0.33668774,-0.6056377,0.11795845,0.10365281,-0.14725168,-0.026660522,0.24320655,0.021071153,-0.15708862,0.65073985,0.12159065,0.317032,0.18908693,-0.27473065,-0.080462605
525,0,30,-0.10966486,0.403023,0.39475262,0.111940235,0.35623842,0.32365206,-0.20517719,0.33138937,-0.34182924,-0.44097275,-0.05538417,-0.35628837,-0.074246414,0.33444643,-0.22212063,0.31202647,0.14156017,0.12516724,0.24655874,-0.6399821,0.33622137,0.11512141,-0.18207507,0.15342319,0.15908135,0.041923717,-0.43751094,0.07534223,0.35324106,-0.29307884,0.20358707,-0.32088798,0.26051545,0.06102299,0.2717574,0.35642526,-0.35622308,-0.13471411,0.1450985,-0.009168159,-0.22196181,0.37492943,0.0058768685,0.014173641,0.3355514,-0.2759374,0.244336,-0.0011022086,-0.21325102,-0.5076458,-0.1801426,0.05061573,0.127572,-0.011167851,-0.2920892,0.111187726,0.36203706,0.10987633,0.72285414,-0.049447767,0.2397726,-0.12886593,-0.37033665,-0.16114491
526,1,30,0.13344279,-0.075690426,0.44849613,0.05050611,0.14310153,0.06345943,-0.5135586,0.18631805,-0.35398927,-0.20666592,0.34706143,0.23468837,-0.17110679,-0.14549579,-0.110617146,0.29598126,-0.01218576,0.009973486,-0.006982675,-0.624814,0.027945789,0.006848459,-0.4186408,-0.35009554,0.21204528,0.20289505,-0.5337219,0.022624178,0.19618775,-0.22662504,0.10480247,0.11660914,0.018540723,0.23015217,0.028673498,0.33030346,-0.5401773,0.26756573,0.43211076,-0.047574032,-0.26441565,0.20626122,0.19956411,0.1974798,0.5714973,0.13063861,0.17916384,0.15343332,0.012208906,-0.4248108,-0.4397381,0.37958577,-0.084780626,-0.19122368,-0.0971701,0.45219153,0.047220744,-0.096390605,0.69957125,-0.12490326,0.43497455,0.23417825,-0.32193273,-0.15994202
527,1,30,-0.022108596,0.15713502,0.16616169,0.10488515,0.24926421,-0.19121493,-0.4082302,0.13140924,-0.15289076,-0.34017354,0.34409446,-0.005735349,-0.15896027,0.19035451,-0.07689924,0.046743657,-0.01778424,-0.1589718,0.27148712,-0.34345064,-0.14274986,-0.354818,-0.017152572,-0.15995815,0.3292993,-0.062169157,-0.35073924,-0.28952503,0.08362481,0.15593162,-0.014163404,0.17583717,0.09197499,0.10192855,0.1390549,0.09459282,-0.33490407,0.18730977,0.28189677,-0.12330356,-0.33512545,0.12648253,0.2411299,0.14982957,0.38381934,0.054487374,0.43434203,-0.003099223,-0.16186027,-0.16944383,-0.44996762,0.1729705,0.0013294426,-0.075095646,-0.07117929,0.15106185,0.2102394,-0.05040289,0.57996094,0.033664793,0.32006797,-0.04300953,-0.17033872,-0.22349295
528,1,30,0.2415178,0.010223517,0.49502257,-0.003488586,0.16569565,0.0034686634,-0.39298016,0.1442401,-0.14817457,-0.3232214,0.40270528,0.37207127,-0.35168058,-0.0012980097,-0.2579696,0.20558473,-0.00518517,0.12607792,0.23934674,-0.45289385,-0.040698737,0.044495706,-0.3017509,0.009146823,0.1218892,0.060907427,-0.5281814,-0.0748285,0.07306004,-0.08868271,-0.039442915,-0.1315127,0.21275325,0.14348936,0.15331027,0.20578322,-0.3349922,-0.02133261,0.2925135,-0.053562094,-0.40296143,0.18198131,0.14361957,0.27637202,0.40680608,-0.08403148,0.30928496,-0.01979071,0.15184663,-0.37634927,-0.53782874,0.27113745,-0.12139154,-0.4252431,0.20671727,0.32051086,0.065199904,-0.41311964,0.67923313,0.041595556,0.065298714,0.28637806,-0.21369101,-0.24390154
529,0,30,0.18037066,-0.03125198,0.029963223,0.17467028,0.626732,0.11198397,-0.032195088,0.139271,-0.17818405,-0.3787911,0.33441177,0.098519325,0.027760927,0.13865398,-0.0323649,-0.06639703,-0.3632786,0.16725229,0.3794804,-0.5692996,0.18417832,-0.12511584,-0.19043796,-0.11249727,0.0062147323,0.20758994,-0.2771561,-0.26408958,0.013522337,-0.009464347,-0.100721546,-0.25825915,-0.13798372,0.12215074,0.14146362,0.3588041,-0.5996861,-0.11294838,0.20301956,-0.18395977,-0.3854288,0.4506555,0.060701963,0.10915539,0.36072055,0.02729315,0.54117244,-0.21851262,0.06867361,-0.31652853,-0.25651765,0.13866925,-0.27561533,-0.29535162,-0.16425948,-0.19322962,0.064854115,0.046816245,0.72339535,-0.0793876,-0.075713865,-0.3207417,-0.29432887,-0.15049757
530,8,30,0.21396002,0.12977463,0.17522892,0.020143451,0.19527285,0.057724718,-0.3568103,0.2997275,-0.043264586,-0.022125233,0.414244,0.13808233,-0.25604242,0.06163298,-0.19137332,0.23676951,0.0052798945,0.035351504,0.08374042,-0.42623135,0.1286167,0.13698381,-0.16321667,-0.10592433,0.033762433,0.1911607,-0.49714205,-0.117297634,0.28237104,-0.21619536,0.0048490977,-0.12626576,0.08699569,0.35138685,0.027425261,0.025963156,-0.54665685,0.1556332,-0.010817329,-0.2480417,-0.21633615,0.12344095,0.06909168,0.14650047,0.5386398,-0.13452867,0.43400893,-0.17287265,-0.068255834,-0.37413085,-0.36875415,0.11655328,-0.14143878,0.07755662,0.06257853,0.29244864,0.013612195,-0.023571119,0.5915448,-0.12208765,-0.11036538,0.2620945,-0.0059422078,-0.17123859
531,6,30,0.094061315,-0.1647026,0.5823122,-0.11227379,0.3290762,0.28300852,-0.37679014,0.40259105,-0.26423895,-0.4653102,0.6043465,-0.13119505,-0.14530222,-0.24123701,-0.27589458,0.2694109,0.1547115,0.21375726,0.15509677,-0.72199607,0.22334173,0.2835632,-0.18008868,-0.33286577,0.029796138,0.2600028,-0.7559952,0.05348473,0.18513623,-0.24186951,0.11543237,-0.16246955,-0.22492005,0.28013766,0.3267595,0.27278107,-0.6721264,0.1396714,0.4522047,-0.09973901,-0.18665127,0.31502667,0.06967729,0.2301725,0.6792499,0.14922217,0.42155585,0.2128167,0.07003362,-0.6974628,-0.4031488,0.10178229,0.05608427,-0.21465732,0.058491066,0.5627222,0.3224082,0.030738588,0.6312347,-0.17736423,0.16985887,0.40500522,-0.31928015,0.17653
532,9,30,0.14822546,0.06738504,0.45176324,0.23313424,0.08986113,0.109818965,-0.36439255,0.3276443,-0.06505635,-0.41222468,0.39394975,0.1094396,-0.040577903,-0.042779606,-0.3265497,0.4352615,0.1468302,0.15268621,-0.0038656325,-0.5825252,0.26526043,0.049042534,-0.41546756,-0.26374227,-0.09179728,0.37671444,-0.5676164,0.17556112,-0.039843563,-0.31913635,0.032271028,-0.06608612,-0.024790509,0.040673736,0.36528617,0.14646477,-0.5967906,0.15789233,0.29342958,-0.17295802,-0.3323819,0.2613174,0.059473343,0.14621043,0.38273448,-0.018437933,0.4613899,0.035700787,0.12030264,-0.50806546,-0.37274814,0.25777155,0.09596186,-0.08107318,0.17400385,0.44150543,0.16366953,-0.17315881,0.7547215,-0.088994026,0.10314503,0.12702979,-0.24264014,-0.09336063
533,9,30,0.16858813,-0.19050115,0.5275435,0.053100362,0.18512608,0.15477812,-0.37161577,0.3541157,0.17956027,-0.38538074,0.39503622,0.20553413,-0.06229329,-0.1966638,-0.1894574,0.41769844,0.20011473,0.08228727,0.044737913,-0.5129562,0.09737525,0.041307732,-0.31702486,-0.29033315,0.2517021,0.30196357,-0.5855106,-0.017119225,0.05817576,-0.21832818,0.10993381,0.03863851,-0.11673622,0.39691633,0.27640975,0.16098198,-0.606775,0.08967502,0.19918217,-0.00037559864,-0.25350732,0.20939577,0.09133761,0.37910408,0.53293025,-0.03127048,0.42450672,-0.019423515,0.090615205,-0.5432352,-0.26035532,-0.12668924,0.17521584,-0.17247912,0.076267056,0.4902507,0.042256203,-0.13888493,0.7143391,0.12473181,0.0780189,0.35939574,-0.16177753,-0.056653284
534,9,30,0.10929799,-0.13852464,0.55671173,0.020393644,0.029685028,0.06568659,-0.32679293,0.33140564,0.023288516,-0.28382978,0.31025016,0.15498509,-0.054603335,0.025353005,-0.2311514,0.2532483,-0.0002912283,0.10752223,-0.033109,-0.44232094,0.05346015,0.0995858,-0.37230262,-0.22093393,0.10314513,0.25043324,-0.55947566,-0.07129031,0.04867437,-0.15077692,-0.034794748,0.055228647,-0.042771127,0.12306593,0.2246647,0.11934733,-0.57354635,0.17417003,0.14832316,-0.04033001,-0.27904284,0.17445484,0.12136318,0.31125706,0.51569515,-0.09692193,0.20646156,-0.18734166,0.082655326,-0.33662763,-0.37805492,0.1222445,0.22909388,-0.32745796,0.11312592,0.27956867,0.10979483,-0.12037269,0.7663055,-0.02135925,0.1603183,0.22140525,-0.15595126,-0.059242442
535,0,30,0.24581896,0.21095715,0.2673156,0.25075987,0.1979683,0.2640353,-0.21184188,0.16697058,0.025559856,-0.36333197,0.14035177,-0.028773902,0.26283,-0.1869022,-0.16934405,-0.080134176,0.012870257,0.025216866,0.1794706,-0.4325835,-0.03183893,-0.03303714,0.02173489,-0.259324,-0.08978379,0.06325616,-0.32024977,-0.23265341,0.07953437,0.06964292,-0.13645075,-0.17207526,-0.0479225,0.38445872,0.15444209,0.38983467,-0.3229917,0.14426813,0.24038048,-0.17450522,-0.5335841,0.5051396,0.10365864,0.44971895,0.3905082,0.05676121,0.39333713,0.10834293,-0.09202792,-0.43674842,-0.36462307,-0.09786271,-0.22492808,-0.0055591487,-0.33321878,0.20365036,0.05092866,0.091622815,0.56932974,0.015721664,0.4721432,0.16520473,0.22461988,0.08743193
536,1,30,0.038992546,0.08316179,0.41629,0.04294889,0.28982922,0.044385735,-0.4431961,0.22463122,-0.18789592,-0.1599768,0.23446694,0.1503881,-0.35676274,-0.06592479,-0.18570226,0.16277507,-0.19885443,0.10140231,0.20426664,-0.55137646,-0.00091967336,0.032588545,-0.25470057,-0.02414996,0.28184047,0.04292548,-0.49701986,-0.32585815,0.17312306,0.035637386,0.14776573,-0.04975014,0.055377506,0.23021983,0.23409224,0.13758409,-0.49210697,0.18132041,0.0843271,-0.24236695,-0.33128098,0.15551418,0.11168628,0.17703544,0.27144805,0.028616099,0.45850566,0.17747587,0.16340677,-0.3659296,-0.43144158,0.11517728,-0.071048126,-0.31471956,0.18631443,0.43469933,0.23424995,-0.22516099,0.55324996,0.08060269,0.2886907,0.33150393,-0.1500097,-0.028668469
537,9,30,0.21628948,0.20419514,0.2748283,-0.12678444,0.18858965,0.13818532,-0.4163579,0.3140625,-0.055297945,-0.11617883,0.3492013,0.1647344,-0.09879879,-0.06382862,-0.19784963,0.23170541,-0.0743113,0.043529566,0.12416398,-0.47057506,0.024317048,0.120222464,-0.22910258,-0.24172847,0.09149925,0.17831564,-0.5346034,-0.18464047,0.27517828,-0.09655962,0.11379683,-0.10161678,0.0126635665,0.5117498,0.18107319,0.17314835,-0.4634298,0.20725816,-0.009174179,-0.27949747,-0.3031479,0.1053762,0.018031513,0.3166911,0.51510864,-0.09842315,0.35732073,0.018991675,0.0018392557,-0.30890307,-0.3400582,0.098437086,-0.05410894,-0.0791402,0.08502597,0.40929946,0.0034017768,-0.037111007,0.55646074,-0.13693562,0.10822357,0.29954624,-0.12089533,-0.06633382
538,6,30,-0.12269125,-0.033302713,0.6693524,0.026866302,0.14205296,0.43278605,-0.37922212,0.4869545,-0.36686233,-0.4847434,0.07379944,-0.03435671,-0.056841638,-0.18704388,-0.32251596,0.34543893,-0.16978794,0.08711766,0.20226921,-0.51169956,0.31251836,-0.059674364,-0.2604598,-0.3778172,0.4265239,0.22727822,-0.7127332,0.20311776,0.26470318,-0.51393735,0.30043158,-0.2696569,-0.46825698,0.47690144,0.34983754,0.3137923,-0.6468699,-0.028487453,0.17796223,-0.05031663,-0.24009287,0.06786951,0.0099486485,-0.050031494,0.5327675,0.13543119,0.49222055,0.07732597,-0.010183191,-0.79130226,-0.33784178,-0.0032323464,0.18103392,-0.23259813,-0.15624847,0.6718557,0.44931698,0.08547533,0.57222277,-0.3363242,0.45230252,0.5921492,-0.34471953,0.30587333
539,9,30,0.027167886,0.23376945,0.35903895,0.25978756,0.19468774,0.26622635,-0.4120382,0.33291137,-0.07101644,-0.35328835,0.18693614,-0.0114648985,-0.083736606,-0.04255602,-0.05088984,0.2573502,0.08286297,0.18825778,0.016806439,-0.5083863,0.2431427,-0.028088696,-0.18234251,-0.0720499,0.22870624,-0.011357676,-0.6126784,0.01330245,0.19169681,-0.36862215,0.09861021,-0.35110518,0.030752057,0.38107368,0.3480809,0.21256618,-0.39097837,0.13147378,0.018575506,-0.12476542,-0.34751403,-0.034195468,-0.0690495,0.14023648,0.30257607,-0.1551232,0.25810438,-0.057791106,-0.02899135,-0.4924824,-0.308133,0.18440726,-0.20735095,-0.12662438,0.056028396,0.33976376,0.34954932,-0.2046505,0.5071104,-0.1214241,0.1781452,0.22605486,-0.06421827,0.062113103
540,9,30,0.077671476,0.22760476,0.25279596,0.16121991,0.14173615,0.10405748,-0.35033956,0.3446188,-0.14100797,-0.16200568,0.23605403,0.0033639842,-0.15922172,0.17912795,-0.14061911,0.27223656,0.16586095,0.13650139,0.0504002,-0.48795643,0.032634035,-0.05026626,-0.13908534,-0.052252017,0.21114475,0.022258405,-0.45728743,-0.10352217,0.119511366,-0.1529739,0.024163315,-0.28942275,0.08962337,0.3196277,0.25034085,0.23610453,-0.32946947,0.12757997,0.051775254,-0.058624487,-0.3595659,0.07298484,0.03434635,0.17539512,0.3528752,-0.12417908,0.2776276,-0.15705495,-0.02889361,-0.24069947,-0.28734922,0.11906298,-0.07849964,-0.1193216,0.090015195,0.37582827,0.23919447,-0.16674057,0.49680987,0.014075154,0.20393832,0.16845916,-0.21505646,-0.13344216
541,9,30,0.07491494,0.20739703,0.2570732,0.122471906,0.16529514,0.2258848,-0.39959502,0.4109557,-0.16095974,-0.20993455,0.2691007,0.022756685,-0.14543487,0.059688855,-0.1807142,0.37642726,0.07547377,0.19538909,0.13001291,-0.52699256,0.23825748,0.04819754,-0.121655084,-0.004350277,0.17700121,0.038881727,-0.51164675,-0.2128837,0.111681916,-0.25798267,0.04515852,-0.3663679,-0.042179063,0.20563403,0.20842749,0.1715931,-0.36654007,0.2624484,0.040269665,-0.08563642,-0.37894773,0.09179694,-0.087991975,0.029290417,0.34380785,-0.16775769,0.3905992,-0.20921113,-0.0011232565,-0.47209212,-0.346985,0.15186387,-0.037736513,-0.040483598,0.24549262,0.47049952,0.3488359,-0.2467167,0.58635837,0.040930636,0.031958222,0.2690902,-0.31371555,-0.23001704
542,5,30,0.1661297,0.30486098,0.20209515,0.14086086,0.16607773,0.09069076,-0.30372038,0.2913,-0.17355911,-0.15922105,0.23378111,0.112139285,-0.0938288,0.17230122,-0.105986394,0.21189943,0.20992889,0.080064274,0.10990253,-0.47669095,0.08936069,-0.07939972,-0.1517494,-0.08369976,0.14991663,0.041835684,-0.44838545,-0.13046893,0.21543396,-0.09395009,0.0011647608,-0.28436977,0.13006832,0.32111973,0.09330645,0.26533753,-0.3289893,-0.03232623,0.00061362976,-0.14106546,-0.38027224,0.057320125,0.048406795,0.1431682,0.3860782,-0.062298577,0.2701368,-0.231501,-0.070441656,-0.22180976,-0.31794718,0.18387614,-0.16579786,-0.11889558,0.124779485,0.3381065,0.24012442,-0.17679493,0.51378417,-0.022707343,0.17117459,0.1721095,-0.19646452,-0.10968527
543,2,30,0.07651864,0.3326451,0.16838865,-0.09057283,0.27247313,0.34933838,-0.4481852,0.4682682,-0.3457666,-0.118954785,0.09037828,0.06777077,-0.2558836,0.02479578,-0.02663553,0.2932602,0.11829377,0.18894342,-0.021103159,-0.47904572,0.08887395,0.06972088,-0.12761065,-0.08142747,0.047475815,-0.042313553,-0.09710281,-0.08223696,0.30113074,-0.027384607,-0.032278884,-0.26371837,0.12898049,0.2753983,-0.18297544,0.339882,-0.46610492,-0.17916006,-0.084285215,-0.16214095,-0.32500032,-0.15226585,0.28013465,-0.01443535,0.49586698,-0.02647487,0.016549038,-0.17149952,-0.0435389,-0.33926693,-0.23513421,0.06784282,-0.22642455,-0.026763916,0.12722148,0.23958588,0.33697006,-0.11832845,0.61798304,0.029719867,-0.105377704,0.26331827,-0.18808445,-0.32869777
544,5,30,0.1074648,0.34245995,0.23991902,0.094459265,0.19475457,0.24920928,-0.34038997,0.3874838,-0.3029143,-0.35557067,0.19642097,0.13893065,-0.020339351,0.039681613,-0.0042598736,0.19288494,-0.09930577,0.0528591,0.02176755,-0.46827292,0.35126224,0.046952106,-0.11092882,-0.012139898,0.2061275,-0.06339744,-0.3719274,-0.20012817,0.2495595,-0.05537745,-0.16279271,-0.19944765,0.2100346,0.07688946,0.097750336,0.13833344,-0.23297793,0.07747042,-0.17567728,-0.034305666,-0.4170497,0.09335372,-0.044477213,0.14790653,0.37712517,0.018908627,0.060815167,-0.24087402,-0.017393481,-0.44730347,-0.19532217,0.00056646013,-0.0064641642,-0.13937864,0.1879782,0.393111,0.22893986,-0.22784483,0.58024603,0.081458546,0.07637184,0.07135666,-0.07839876,-0.2287375
545,0,30,0.11370757,0.40148503,0.65057665,0.1470617,0.030253591,0.33842766,-0.48936498,0.224856,-0.2525983,-0.05064276,-0.18722597,-0.30783814,-0.17164767,0.22178371,0.06479143,0.08546748,-0.2488884,0.36644745,-0.06842438,-0.42819813,0.12851554,0.3107351,-0.19834588,-0.10898646,0.12912795,-0.030185713,-0.5817728,-0.00062748784,-0.013650643,-0.6887587,0.076878674,-0.27512375,-0.14246312,0.17309949,0.17258605,0.4312176,-0.55798876,-0.0076896227,0.29284537,-0.11000842,-0.24932565,0.103929184,-0.01292647,-0.06427905,0.2348435,-0.3299704,0.22271301,0.2625942,0.04806443,-0.62688416,-0.4331407,0.40682277,-0.08074289,-0.23454832,-0.0196326,0.35998815,-0.0017519576,0.09158527,0.6533024,-0.61896574,0.4457191,0.5620349,-0.31311676,-0.013870028
546,8,30,0.21507668,-0.12305198,0.22251742,0.10507852,0.081847206,-0.042162266,-0.38868842,0.3109193,-0.1134584,-0.0411712,0.2865668,0.16597691,-0.21835382,-0.048378084,-0.32750413,0.27624175,-0.20644146,-0.055593703,0.1261433,-0.5012335,0.19762647,0.024457822,-0.28937238,-0.12622574,0.24586709,0.35586065,-0.39972046,-0.1182961,0.4006604,0.029984495,-0.16304655,0.2526974,-0.29350746,0.49749646,0.20087466,0.15940653,-0.6096394,0.24846941,0.04860007,-0.21056658,-0.26215878,0.04947254,0.14501216,0.21914284,0.48322833,0.0001306124,0.5380878,-0.0038280599,0.13679238,-0.28775567,-0.4086641,-0.009682859,-0.13232777,0.027925136,0.12592939,0.46886867,0.19821364,0.13773623,0.526888,-0.029582564,0.03353781,0.33465025,-0.06551949,-0.08188823
547,8,30,0.08422529,0.11644845,0.3926331,0.30241078,-0.06894772,0.13758226,-0.22380826,0.5781401,-0.071171105,-0.28135008,0.2671949,-0.15383144,-0.21818957,-0.21040648,-0.09153132,0.13646288,-0.27246085,0.17140146,0.3600934,-0.41351765,0.32182986,-0.0653275,-0.12517641,-0.11288695,0.3303373,0.021927955,-0.38315523,-0.059648685,0.19032042,-0.086907536,-0.16485205,-0.036983974,-0.34703422,0.26787192,0.015979795,0.3153974,-0.49378437,0.05567537,0.04157222,-0.23488595,-0.2364154,0.4464522,-0.0063471314,-0.03138279,0.39250758,-0.14550228,0.49746832,-0.09581134,0.17056085,-0.43679944,-0.25545,-0.117072925,-0.039155617,-0.15402415,-0.13613096,0.16582689,0.3071947,-0.019479366,0.48423654,-0.076725565,0.32714474,0.33578244,-0.015614148,-0.16049252
548,8,30,0.17061512,0.014723756,0.25645238,0.08059381,-0.02320475,0.108192526,-0.26056325,0.30701047,-0.11792347,-0.3025494,0.42591992,0.10149117,0.091835454,0.0486077,-0.117627755,0.18048863,-0.10110175,0.0052800695,-0.06385691,-0.40778625,0.14995098,0.078596205,-0.25892904,0.113179035,0.1319746,-0.03283064,-0.5468246,-0.10464145,0.09253256,-0.08618931,-0.01721224,-0.15249154,0.001503472,0.20377357,0.24533004,0.080526136,-0.32821086,0.21285813,0.026606128,-0.024007624,-0.3291205,0.026417881,0.11396506,0.050482187,0.4185376,-0.15118028,0.3496099,-0.24011393,-0.047442563,-0.22975017,-0.32081848,0.06775041,-0.025574025,0.05158638,0.16450177,0.41020343,0.14038756,-0.06979272,0.4696559,-0.120822914,0.11123237,0.25706935,0.023218138,-0.07024363
549,9,30,0.16333194,0.14089192,0.3240051,0.07161219,0.13341472,0.17088465,-0.30217144,0.41396385,-0.18429208,-0.43889055,0.2882462,0.05291804,-0.014133778,-0.024360541,-0.19142775,0.24766529,-0.16012509,0.21140452,0.09819403,-0.50327075,0.29367962,-0.036066145,-0.24109764,-0.010338425,0.07308996,0.10794933,-0.6048763,-0.06940564,0.24384815,-0.19754939,-0.049554147,-0.275102,0.026097286,0.25726712,0.29131648,0.2509495,-0.49260724,0.17854586,-0.050439566,-0.049635313,-0.3726242,0.20167534,-0.011370892,0.095371425,0.3876743,-0.1313458,0.3662397,-0.0861523,-0.022919597,-0.44991812,-0.28045246,-0.0032297857,-0.025228398,-0.07911145,0.09590588,0.38881215,0.12239327,-0.13888915,0.59428644,0.050797105,0.10624568,0.25558758,-0.19968508,-0.04734041
