,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
144,1,8,0.19285358,-0.020185918,-0.21381836,-0.07748794,-0.20678656,0.15052953,-0.014937236,-0.76638514,-0.3081289,-0.22764568,-0.12635347,-0.08747827,-0.1779256,-0.09851755,0.083735876,0.08134464,-0.28369558,-0.036931306,0.13094626,0.14110951,-0.36620164,0.14841181,0.06359468,0.17739636,-0.124647945,-0.059062775,0.009765658,-0.10203205,0.1655687,-0.41589114,0.04145614,-0.14679602
145,39,8,-0.0021825659,-0.047188316,-0.35209775,-0.023441881,-0.22918984,0.3021376,-0.08531326,-0.64725816,-0.2515589,-0.29482877,-0.08609912,-0.046174612,-0.24806777,-0.060252942,0.033197224,0.17575958,-0.1733515,-0.022015352,0.03004812,0.13887142,-0.19517493,0.008305284,0.042084005,0.12935516,-0.14359663,0.10934489,-0.12679474,-0.016456623,0.120825745,-0.4981927,0.14392492,-0.23382366
146,1,8,0.058796126,-0.061437603,-0.32255852,-0.10306882,-0.20408854,0.2266419,-0.029973611,-0.76627266,-0.33270237,-0.32794514,0.025138482,-0.15632795,-0.12834513,-0.21254322,-0.07746615,-0.021783102,-0.30433476,-0.003379809,-0.100701526,0.2665051,-0.1957565,0.058162834,0.013220687,0.20622352,-0.044829715,-0.15217935,-0.114127986,0.09535381,0.17514801,-0.4888941,0.011346665,-0.10175127
147,3,8,0.2196242,-0.1733939,-0.26308262,0.09062436,-0.15544912,0.23722516,0.105755284,-0.7570264,-0.32952216,-0.27596688,-0.100515656,-0.16275324,-0.15848157,-0.20223862,0.036551844,-0.02251597,-0.2857636,0.15849225,0.044467285,0.23235616,-0.12417277,0.058662575,0.080868155,0.04571215,-0.06494816,-0.011900664,0.062260266,-0.09631143,0.1869353,-0.42283195,0.04360552,-0.08728646
148,2,8,0.13958213,-0.12649581,-0.46971625,-0.02389444,-0.13925841,0.15679346,-0.15406157,-0.66844887,-0.3968048,-0.11168899,-0.18414824,-0.22500128,-0.1512905,-0.11086312,0.0004019588,0.12971237,-0.21225499,-0.047460068,0.064389415,0.07628996,-0.24031492,0.1487085,0.068258904,0.180524,-0.2331534,0.098595835,-0.11524637,0.091510884,0.3038372,-0.30847666,0.09564574,-0.21681236
149,6,8,0.21261907,-0.19709863,0.032871235,0.091234274,-0.21411633,0.31283247,0.0103575755,-0.9173207,-0.33000067,-0.2767498,0.30728525,0.041470096,-0.33619285,0.22364485,-0.05532019,0.1688438,0.308318,-0.20971748,-0.3780343,-0.42245424,-0.20398642,0.10078246,0.14580607,0.6615214,-0.01908954,-0.014712814,-0.068817444,-0.018923735,0.34603578,-0.42689905,0.06506656,-0.4380152
150,1,8,-0.008250858,-0.16871426,-0.29128662,-0.16524448,-0.33715335,0.17010733,-0.018462542,-0.72565407,-0.086676255,-0.2456272,-0.1375406,-0.08156218,-0.12439508,-0.16192856,0.04735692,-0.12181078,-0.26641178,0.030777395,-0.0081173545,0.12801287,-0.34034187,0.065621905,-0.03496302,0.47104752,-0.051253162,-0.0029563315,-0.12109535,0.099985406,0.21062712,-0.380486,0.2079181,-0.11404139
151,26,8,0.2091657,0.21712565,-0.48639432,0.3772805,-0.31110686,0.49796894,0.108048506,-0.7616176,-0.35867518,-0.35891512,0.029676419,-0.34125042,-0.13656309,-0.4226709,0.12582092,0.19905189,-0.46798316,0.007498347,0.11282487,0.054911576,-0.16446617,0.067427926,-0.084234394,0.21165003,0.12165442,0.15253331,-0.23432766,-0.13874657,-0.022408236,-0.6067628,0.25348684,-0.32426217
152,1,8,-0.015019859,-0.02704649,-0.3038218,-0.2688981,-0.37675127,0.19997752,-0.11875021,-0.74097276,-0.26415926,-0.33736125,-0.0068045137,-0.11709392,-0.22381055,-0.08234761,0.073021814,-0.05619841,-0.20197931,0.06347016,-0.07170432,0.18440254,-0.18154426,0.14852911,-0.07043965,0.3871215,-0.0963566,0.031618122,-0.08145804,0.0076105613,0.013253912,-0.26646373,0.23301283,-0.08920249
153,43,8,-0.081888475,-0.028663917,-0.052417785,-0.23239474,-0.21538937,0.06934753,-0.11027087,-0.7996657,-0.25068495,-0.21604486,-0.1418046,-0.091093935,-0.06516481,-0.045888975,-0.05989262,-0.17041503,-0.16934682,0.15998356,0.15948619,0.013204269,-0.1633808,0.024845641,-0.06565353,0.43569586,0.31130838,-0.22090861,-0.22165959,-0.020660782,0.23417933,-0.3136513,0.27622455,-0.09910179
154,1,8,-0.003953131,-0.06115955,-0.22987677,-0.07960036,-0.10822027,0.138201,0.095359996,-0.7549162,-0.13435961,-0.25666326,-0.07665501,-0.1352762,-0.18068331,-0.15004973,-0.038967658,-0.16182527,-0.30889803,0.24116017,0.064372815,0.09067547,-0.18314074,0.106360525,0.21562038,0.38232985,0.16471136,-0.362181,-0.37748343,-0.117333084,0.22084123,-0.24031247,0.36086777,-0.2908627
155,1,8,0.04115519,-0.059726413,-0.28009844,-0.0046974523,-0.22553201,0.11295373,-0.08065763,-0.7155038,-0.21413648,-0.29089746,-0.089836776,-0.056730825,-0.0812959,-0.12984714,0.16858721,-0.19524275,-0.29284045,0.12097853,0.056478284,0.06807595,-0.12557003,-0.07328712,0.15718909,0.35174644,0.0086056255,-0.17450151,-0.16305046,-0.123985246,0.3802904,-0.33326083,0.19094764,-0.12446196
156,49,10,0.14399384,0.045279276,-0.35268858,-0.033621278,-0.41430727,0.64249957,-0.2173802,-0.8413526,0.09114552,-0.08458606,0.018767605,-0.021218698,-0.21707734,-0.23516394,0.053370085,-0.024026448,0.11599127,0.03079147,-0.10681973,-0.16703399,-0.31702903,0.11686065,-0.10809086,0.34252694,0.059617545,0.228174,-0.23351942,0.20474923,0.16496493,-0.54851335,0.23395999,-0.49454123
157,48,10,0.08696859,-0.16495219,-0.33241126,-0.07736934,-0.41180354,0.23212029,0.1462861,-0.7634397,-0.115396716,-0.36176357,-0.017523186,-0.07569518,0.0065393858,-0.24079278,0.15856881,-0.13925503,-0.24029973,0.09386221,-0.058045436,-0.023589052,0.07762834,0.35309044,-0.23413599,0.31657115,0.229587,-0.13619988,-0.12159857,-0.14931692,0.019514382,-0.36811343,0.26664132,-0.2113922
158,11,10,0.3369958,-0.10407937,-0.443742,-0.046482094,-0.47009546,0.49216172,0.097751476,-0.80634457,-0.45413572,-0.18948577,0.27865243,-0.19037351,-0.17570134,-0.20961717,0.13241966,0.00084420276,-0.37799966,-0.07072694,-0.13512228,0.16228591,0.1269219,0.13306226,-0.2881384,0.28840816,-0.020780493,-0.07348518,-0.024413934,-0.1868927,0.025099881,-0.5852999,0.041584175,-0.20059313
159,47,10,0.43083024,0.077114835,-0.3180108,-0.115828976,-0.43999115,0.45186332,0.1434644,-0.86280537,-0.11230376,-0.15417925,0.17778747,-0.22655737,-0.41754887,0.011363738,0.12412806,-0.07470482,-0.29205298,0.21426462,-0.1963476,-0.06647076,-0.010622176,0.2287392,0.00904933,0.4230725,-0.02608116,0.0136135025,-0.008318981,0.032201998,0.24699308,-0.58120036,-0.083268695,-0.09699055
160,47,10,0.42432612,-0.014949042,-0.22276957,-0.22780503,-0.52949727,0.5197345,0.34348238,-0.82889587,0.06332527,-0.0997808,0.15125814,-0.27608454,-0.51912045,-0.083455786,0.36011097,0.001414842,-0.31912652,-0.014850084,0.07059378,0.0024557512,-0.11713743,0.101518996,-0.21344371,0.5635231,-0.24009295,0.08272929,-0.017562788,0.10689535,-0.12602814,-0.6485064,0.31522712,-0.10018522
161,48,10,0.27562854,-0.18981363,-0.17090932,-0.11220402,-0.30482945,0.33429393,0.11408714,-0.766971,-0.14810562,-0.29327217,0.07463709,-0.34468147,-0.2728203,-0.10528728,0.1183123,-0.088632025,-0.17252478,-0.07295414,-0.08304883,0.027962271,-0.122152045,0.15387593,-0.2378387,0.25786963,-0.065930896,0.015457256,-0.12809941,0.056171283,-0.04213,-0.5351839,0.095797405,-0.15713476
162,1,10,0.17059833,-0.11755608,-0.29467985,-0.22893472,-0.22275022,0.1007492,0.13012175,-0.7644853,-0.118227825,-0.09446139,-0.16658254,-0.13423854,0.009138628,-0.28811723,0.12168105,-0.1171854,-0.18976752,0.045553096,0.06421953,0.12983002,-0.119844235,0.2333591,-0.12700091,0.21260309,-0.028492367,-0.08578897,-0.09932225,0.06887345,0.03860207,-0.2751521,0.032085903,-0.11630523
163,1,10,0.3664227,0.010422776,-0.25893548,-0.20100108,-0.4031261,0.36197215,0.106397584,-0.7515833,-0.18062028,-0.24069533,0.07201331,-0.17560259,-0.15024237,-0.2949585,0.12918438,-0.11165817,-0.26935014,0.0708473,0.020715347,0.2585089,-0.19394584,-0.019397702,0.038272467,0.35121495,-0.06690769,-0.15243994,-0.16961403,0.087890446,0.17550467,-0.596454,0.1257537,-0.17471065
164,47,10,0.46803343,0.023894142,-0.4099583,-0.31210732,-0.4680818,0.50220305,0.2732625,-0.8156794,-0.108809836,-0.18020374,0.21946536,-0.15577921,-0.4732907,-0.057370223,0.31506956,-0.048774976,-0.23559622,-0.04228164,0.06795144,-0.091853105,-0.31022945,0.04661715,-0.011863513,0.5691744,-0.31963202,0.02580593,-0.042920314,0.17332818,-0.11785531,-0.61335295,0.37104532,-0.06633212
165,26,10,0.57861215,0.040944844,-0.39448327,-0.042634252,-0.3037291,0.35067603,0.04372545,-0.763395,-0.20724112,-0.31698534,0.08798773,0.006637215,-0.31292784,-0.16137683,0.12734032,-0.063459225,-0.33599877,-0.08464956,0.026577713,0.1886725,-0.28558487,0.016700458,-0.025730895,0.45017394,-0.30233815,-0.13757235,-0.25329438,0.1741482,0.029845744,-0.6898022,0.063734174,-0.1619833
166,47,10,0.33709913,0.006899009,-0.23098984,-0.1731632,-0.2757536,0.34309846,0.20203754,-0.79312587,-0.026835807,-0.11251226,0.08569754,-0.40088138,-0.42135647,-0.06847324,0.25262886,-0.031175714,-0.19817784,0.06962507,-7.967651e-05,0.005327085,-0.14541696,0.012310002,-0.08321916,0.41633147,-0.059745286,0.13299967,-0.12706499,0.098601244,0.012918313,-0.42182034,0.24273534,-0.11755043
167,39,10,-0.04462162,-0.14369291,-0.3426723,-0.1933518,-0.24659047,0.16881299,-0.10448003,-0.7320708,-0.24545829,-0.148347,-0.120566845,-0.073863454,-0.113141105,-0.15195239,0.07992148,0.04939305,-0.06749083,0.024380926,0.114794165,0.11407949,-0.22111358,-0.004724475,-0.005026351,0.19389318,0.004269842,0.08044159,-0.08360166,0.115128346,0.033686087,-0.38656816,0.1501799,-0.3114949
168,39,10,0.15714683,0.0095802,-0.36772954,0.07725936,-0.35971266,0.2481666,0.0016569513,-0.6766792,-0.261616,-0.39022887,-0.069803216,-0.15212709,-0.14461717,-0.16655509,0.08496895,0.09994923,-0.3923897,-0.044326104,0.13021542,0.14096569,-0.1228857,0.09853903,-0.012527218,0.27032793,-0.15976706,-0.07268495,-0.18616952,-0.0047172704,0.10953632,-0.432279,0.06665461,-0.14770062
169,6,10,0.02699847,-0.1571457,0.029438645,0.11369608,-0.45803884,0.60487765,0.12722144,-0.8580121,-0.3185213,-0.3813409,-0.022882847,-0.07037921,-0.41751084,-0.06072595,0.27024025,-0.028259965,0.17866313,-0.11116198,-0.13187703,-0.15851791,-0.28308886,0.028465135,-0.00042308864,0.27709216,-0.28513375,-0.042751368,0.30823648,0.26015872,-0.0044508795,-0.2360439,-0.31211227,-0.17566293
170,45,11,0.15251419,-0.047549143,-0.4444022,-0.08622931,-0.39468065,0.28119874,-0.0889269,-0.74842864,-0.47343186,-0.1605328,-0.10737242,-0.119722076,-0.2981353,-0.24543779,0.059363432,0.26007083,-0.21615162,0.14191572,0.092464656,-0.20359915,-0.20894651,0.09593724,0.25926077,0.297517,-0.13564467,-0.0021737095,-0.072648846,0.07193923,0.43455556,-0.41643307,0.050296485,-0.47133377
171,0,11,-0.25764027,0.055715166,-0.22863343,0.2486036,0.065053776,0.21473937,-0.22693406,-0.9139176,0.06487992,0.15141448,-0.39221954,0.006470739,0.041786175,0.070728265,0.23937927,0.46348512,0.13830556,-0.34344688,0.11219248,0.12625903,-0.03450514,0.32396436,0.41401577,-0.20693281,-0.0112096295,0.07945315,-0.186435,-0.28314388,-0.0019887474,-0.103633076,-0.062409833,-0.13012055
172,39,11,0.12658708,-0.12516297,-0.34915796,0.0070721186,-0.2891879,0.32176483,0.04930716,-0.6819219,-0.28862393,-0.25788182,-0.061616216,-0.24409752,-0.07459896,-0.13198951,0.11026125,0.055502865,-0.3198033,0.07267713,0.06172752,0.22513786,-0.046958182,0.15739118,-0.12337284,0.18055916,-0.008816029,0.030828096,-0.09560351,0.014984231,0.09880947,-0.25706744,0.11320881,-0.124077484
173,2,11,0.041307103,-0.068326704,-0.28969225,-0.15491399,-0.38544244,0.2643423,-0.20219104,-0.69576836,-0.19611596,-0.15880795,-0.24886055,-0.21714737,-0.24154322,-0.062402084,0.075707875,0.1594511,-0.26505184,-0.0926534,0.103424296,0.044155255,-0.31363827,0.23301312,0.1996233,0.32008302,-0.07429401,0.07806558,-0.34550053,-0.06291111,0.49352178,-0.5369377,0.15897413,-0.27298537
174,21,11,0.16981496,0.019899335,-0.4665169,0.10249929,-0.2502524,0.31066436,-0.16676041,-0.7845275,-0.4531357,-0.14823334,-0.17512311,-0.11588363,-0.30046883,-0.16414188,-0.08597432,0.3450099,-0.31478757,0.0038565653,0.1493218,-0.029049566,-0.2830916,-0.041977532,0.16017857,0.43691707,-0.054404683,0.055079933,-0.2258653,0.0027936923,0.3527062,-0.42572427,0.2070923,-0.38815346
175,7,11,-0.07393879,0.13500772,-0.20027187,0.066156,-0.20710206,0.33624727,-0.01313245,-0.8817097,-0.061655767,-0.15893538,0.030128932,0.1503403,-0.52875775,-0.13533652,-0.027410107,0.18567559,0.08837823,-0.098807886,0.22952275,-0.070966184,-0.25232,0.102383405,0.32881004,0.39065838,-0.21252958,-0.07705433,-0.1259602,-0.06377814,0.49132085,-0.42979568,-0.07865637,-0.17563747
176,2,11,-0.04080693,0.14844786,-0.42851067,-0.076320596,-0.3213801,0.34388614,-0.16062932,-0.7349916,-0.093477085,-0.18589464,-0.17347318,-0.20777525,-0.1060586,-0.084869936,0.051863525,0.17521039,-0.2979485,-0.038519233,-0.10334969,0.21552522,-0.15372318,0.078597635,0.117941886,0.304941,-0.06592352,-0.035079837,-0.43540496,-0.13816004,0.3917772,-0.36630535,0.16857795,-0.29662737
177,30,11,0.29388165,-0.20178571,-0.17219074,-0.020467857,-0.062124614,0.53326404,0.12679479,-0.7734266,-0.04188642,-0.19753355,-0.059292454,-0.11180329,-0.22292551,-0.2539212,0.001256942,-0.14725702,-0.2660939,-0.23746553,0.19129285,0.045256637,-0.20549937,0.25758,0.29096657,0.33722913,-0.35742104,-0.06365723,-0.069984145,0.16339599,0.14761215,-0.52910054,0.00975243,-0.14014167
178,1,11,0.041154426,-0.13458458,-0.3575753,-0.11096096,-0.20484611,0.12958865,0.15952797,-0.655028,-0.09555133,-0.29464623,-0.08828931,-0.11827311,-0.15912235,-0.17308104,0.06817707,-0.048308887,-0.16269898,-0.093819484,-0.08558215,0.20471993,-0.2987416,0.15611708,0.13075201,0.20677021,-0.25741556,0.016887572,-0.23557447,0.103465244,0.010609275,-0.36455545,0.1684113,-0.09109211
179,1,11,0.082502924,-0.12134766,-0.27377945,-0.13898778,-0.12611541,0.16546422,0.035650995,-0.76641214,-0.27778184,-0.31833154,-0.022074407,-0.17217267,-0.11943574,-0.19291979,-0.04599881,-0.04583983,-0.33159658,-0.035034534,-0.005752839,0.31063783,-0.191396,0.083154395,0.043121114,0.18426615,-0.053314183,-0.20473686,-0.08190654,0.07863972,0.11936216,-0.3992389,-0.01710287,-0.039710842
180,3,11,0.2196242,-0.1733939,-0.26308262,0.09062436,-0.15544912,0.23722516,0.105755284,-0.7570264,-0.32952216,-0.27596688,-0.100515656,-0.16275324,-0.15848157,-0.20223862,0.036551844,-0.02251597,-0.2857636,0.15849225,0.044467285,0.23235616,-0.12417277,0.058662575,0.080868155,0.04571215,-0.06494816,-0.011900664,0.062260266,-0.09631143,0.1869353,-0.42283195,0.04360552,-0.08728646
181,2,11,0.09884056,-0.111485645,-0.45491353,-0.071525805,-0.21055107,0.21318343,-0.14969149,-0.686299,-0.44010013,-0.10165562,-0.20885158,-0.20728642,-0.19089805,-0.065989345,-0.023105502,0.1009309,-0.19221124,-0.027624834,0.13698716,0.06888901,-0.2609005,0.056037802,0.052912246,0.23031016,-0.23478837,0.0996208,-0.055809993,0.06653336,0.22462104,-0.288906,0.09598896,-0.14346586
182,7,12,0.09186473,0.010138462,-0.2601624,0.11732507,-0.04722132,0.58563775,0.099407285,-0.83276176,-0.30209765,-0.042200103,-0.09976616,0.17166086,-0.33934703,-0.20153062,0.18768537,-0.12848781,-0.17979759,-0.13487072,0.1816236,0.17133364,-0.30007213,0.13876528,0.24069312,0.14292897,-0.22631814,-0.05823999,-0.12154404,0.28566507,0.14456676,-0.44076896,-0.36000544,-0.29978862
183,34,12,-0.15289886,-0.1869025,-0.39612883,0.027433844,-0.095932975,0.3872097,-0.17785598,-0.8494447,-0.09119085,-0.09379702,-0.078113124,0.08391957,-0.18406445,0.037974745,-0.08951186,0.42407987,0.11188767,0.03876131,0.22417563,0.038659923,-0.52223647,0.11910755,0.18806018,0.050398506,-0.21983883,0.09993918,-0.23353057,-0.07710922,0.2633406,-0.22844252,0.087799974,-0.33489278
184,14,12,0.039009374,-0.39853066,-0.103276834,-0.07093441,-0.19508033,-0.005902684,0.18657999,-0.78419596,0.000593055,-0.09138559,-0.20071034,0.05117793,-0.037022322,-0.0540836,0.2341593,-0.032933734,-0.1504175,-0.30580384,0.35792646,0.08513743,-0.27324405,0.218346,0.114925765,0.2335368,-0.30772716,0.04689496,-0.32839623,-0.012125926,-0.06892061,-0.2931948,0.15803623,-0.3949322
185,39,12,0.06413154,-0.25605538,-0.4935678,0.072847314,-0.30942652,0.47621655,0.07804317,-0.69446754,-0.2545825,-0.3034944,-0.08947609,-0.248662,-0.062906496,-0.30974656,0.15615106,0.3511555,-0.35399234,0.049967106,0.16395272,-0.14070979,-0.058269415,-0.076661475,0.13376103,0.2544799,-0.110316664,0.027477004,0.025863847,-0.070984595,0.19086224,-0.33380222,0.0075978367,-0.42393082
186,14,12,0.16933909,-0.47257292,-0.0540522,-0.13419613,-0.092016555,0.063735776,0.31031147,-0.82552695,-0.06555604,-0.09356238,-0.2050836,0.08999825,-0.11534233,-0.08874714,0.19293593,-0.016945692,-0.19953007,-0.17168498,0.4466607,0.24223003,-0.28535622,0.10122786,0.13713792,0.47210285,-0.31339294,-0.026210062,-0.114406824,0.067072436,0.10545898,-0.28952348,0.16816592,-0.28203237
187,14,12,0.27096316,-0.51583433,0.019514214,-0.16239065,-0.23521274,-0.12201064,0.024178848,-0.88468426,0.1055147,0.014919004,-0.07962688,-0.031592812,-0.16889024,-0.05316067,0.3825275,-0.22970137,-0.2176469,-0.119977206,0.17892852,0.20000139,-0.19842786,0.31857494,0.22092998,0.29940793,-0.13898002,-0.032786876,-0.16596192,0.15083133,0.1637488,-0.12414557,0.1351541,-0.04435327
188,39,12,-0.01522889,-0.19805476,-0.5050505,-0.23855211,-0.24512501,0.22590184,0.044467974,-0.71598107,-0.37694612,-0.12933277,-0.08916752,-0.10508131,-0.1813865,-0.17383762,0.1433167,0.19270721,-0.27197155,0.060449686,0.2481194,0.025850058,-0.24061356,-0.0010629442,0.14109775,0.29064867,-0.029355865,0.006031295,-0.1186084,-0.048834357,-0.045682024,-0.3693748,0.18107426,-0.3234463
189,7,12,0.22134082,0.16974632,-0.44177806,-0.054139927,-0.30433637,0.61742014,-0.079880804,-0.85538733,-0.3035583,-0.021179289,-0.06649674,-0.0049751922,-0.43435836,0.020582795,0.1332565,-0.0237606,-0.21944304,-0.0979512,0.11719988,-0.08212905,-0.3327295,0.10633073,0.37385118,0.40975863,-0.39443648,0.0629653,-0.13320023,0.24907646,0.25666472,-0.5649916,-0.14878827,-0.1945602
190,44,12,-0.17621742,-0.3510171,-0.22142045,-0.2640442,-0.032371063,0.2032754,0.007152726,-0.82293427,-0.31350535,-0.17540921,-0.011154019,0.1564955,-0.29667932,0.007588458,0.04978344,0.1912306,-0.011825148,-0.22340852,0.2259176,0.26530063,-0.3910316,-0.10577251,0.07804288,0.26972008,-0.006308077,0.14908975,-0.24643587,0.15863682,-0.25570443,-0.2441756,0.30515033,-0.35218605
191,16,12,0.1469995,-0.25797597,-0.050746746,-0.06410399,-0.10989321,0.18252903,0.26681525,-0.800965,-0.0022957285,-0.097352155,-0.19570653,-0.029580425,-0.046815645,0.00072080444,0.03925765,-0.11067118,-0.24998678,-0.092968345,0.3925295,0.2580017,-0.31077945,0.12986124,0.04321785,0.35950014,-0.53547204,-0.019153733,-0.029794753,0.024060158,0.07964012,-0.21469383,0.096892595,-0.13979012
192,21,12,0.0362141,-0.23554762,-0.359732,0.053693157,-0.20258604,0.25766966,-0.050887648,-0.7795086,-0.16014709,-0.13489747,-0.27710652,-0.038974408,-0.24895236,-0.1965196,0.123870425,0.40425357,-0.20450315,0.115230836,-0.039089505,0.11653927,-0.28281194,-0.20021278,0.32756087,0.29316935,-0.10422626,0.15497966,-0.048716515,0.1479176,0.16330186,-0.39278555,0.045006517,-0.4664105
193,23,12,0.23189357,-0.21284221,-0.16493541,-0.08857025,-0.25581437,0.36849123,0.17970897,-0.7970192,-0.18249841,-0.102065206,-0.16547051,-0.31905755,-0.12492119,-0.3087182,0.1193149,0.1683266,-0.45044255,0.09729629,0.3091801,0.06371199,-0.07161011,0.07874474,0.0479352,0.34073254,-0.04825617,-0.28313687,0.17063205,0.020279756,0.33529833,-0.28890216,-0.02341323,-0.26641136
194,44,12,-0.16232115,-0.3275115,-0.1442271,-0.084910266,-0.09760798,0.068764254,0.1932435,-0.8308372,-0.00888705,-0.15348303,-0.36821416,0.21592173,-0.10691763,-0.21277754,0.24228115,0.019545978,-0.13663338,-0.12424849,0.35970855,0.16826537,-0.34728637,0.04235632,0.023033999,0.39326054,-0.17282687,-0.21738322,-0.10627697,0.096964955,0.19636832,-0.05829404,-0.13520315,-0.2659613
195,45,12,-0.21181403,0.09494288,-0.34447083,-0.0036775975,-0.29768014,0.24522151,-0.105337925,-0.80347586,-0.22585051,-0.3068514,-0.2643938,-0.11229954,-0.24137518,-0.263815,0.25910184,0.32611266,-0.13482802,0.18263777,0.19931495,-0.37708896,-0.015047532,-0.08618007,0.42208493,0.12336206,-0.07513239,-0.01838754,-0.17884529,-0.05168467,0.28876638,-0.36712104,-0.066495925,-0.39992386
196,7,12,0.22134082,0.16974632,-0.44177806,-0.054139927,-0.30433637,0.61742014,-0.079880804,-0.85538733,-0.3035583,-0.021179289,-0.06649674,-0.0049751922,-0.43435836,0.020582795,0.1332565,-0.0237606,-0.21944304,-0.0979512,0.11719988,-0.08212905,-0.3327295,0.10633073,0.37385118,0.40975863,-0.39443648,0.0629653,-0.13320023,0.24907646,0.25666472,-0.5649916,-0.14878827,-0.1945602
197,34,12,-0.2446813,0.03817895,-0.15944837,-0.0942753,0.1452261,0.20451602,-0.043751378,-0.8540227,-0.29728815,-0.099060535,-0.2185949,0.19304197,-0.32995746,-0.12794724,0.06451086,-0.04153552,0.0072824266,-0.09152542,0.08556219,0.25240546,-0.38818532,0.043448783,0.42305824,0.08979678,-0.097870305,-0.04313544,-0.31746942,-0.12434558,0.29657584,-0.23434164,0.14593193,-0.47172573
198,19,12,0.13969773,0.037148986,-0.26061976,0.088200524,-0.1262105,-0.005833694,-0.11745297,-0.75604147,-0.10598902,-0.087184176,-0.33104834,-0.1269038,-0.3600434,-0.3274629,0.110369325,0.23129225,-0.3220226,-0.17625782,0.15920441,0.13584837,-0.37353146,0.05083379,0.37602943,0.43193904,-0.18392842,-0.08899336,-0.41621003,-0.069000885,0.40337405,-0.46970412,0.05774723,-0.28399512
199,19,12,0.0761958,-0.18477207,-0.12820578,-0.1699443,-0.19809684,0.23155738,0.24884641,-0.7661475,-0.10283812,-0.18747665,-0.13326423,-0.2641809,-0.13487533,-0.31459,0.23662235,0.2548817,-0.296783,-0.025402047,0.38008252,0.07121993,-0.29929808,-0.1523277,0.072746746,0.36651358,-0.13892172,-0.1757685,-0.10370066,-0.014208761,0.12164207,-0.3882419,0.13471045,-0.30320323
200,46,13,-0.023797786,-0.057101652,-0.17421654,-0.18513067,-0.24951753,0.067592315,-0.12980273,-0.8063142,-0.20207933,-0.17294218,0.0061473446,-0.1997581,-0.20853531,-0.18851934,0.0519728,-0.11147484,-0.08481387,-0.108279586,0.20864657,0.12473322,-0.15635343,0.028892335,0.17858702,0.38517118,-0.1123705,-0.2308145,-0.21324275,0.05313784,-0.07282177,-0.11183743,-0.10480293,-0.31710988
201,4,13,0.16422257,-0.23392251,-0.30408072,-0.19106434,-0.22880955,0.23448367,0.20785247,-0.873579,0.09489145,-0.19007389,0.0951207,-0.2828234,-0.2173092,0.11395148,0.00410103,-0.20487176,-0.06890515,-0.13154791,0.10893823,0.00043379512,0.025490476,0.09314691,0.15835367,0.49417904,-0.36502743,-0.092862315,-0.15758657,0.21179812,-0.20987819,-0.24222971,-0.24466905,0.1799458
202,19,13,0.043335803,-0.013689199,-0.41984195,-0.10909501,-0.1277225,0.2068305,0.015234349,-0.82086706,-0.27343422,-0.19243312,-0.1706885,-0.102604836,-0.22806793,-0.26499692,0.14905523,0.093177214,-0.31347367,-0.12511446,0.14220227,0.27465284,-0.09586605,-0.009726143,0.14188686,0.42631406,-0.23028517,0.06058782,-0.22722287,-0.011528503,-0.08637102,-0.33754456,0.16082616,-0.27001554
203,27,13,-0.031098587,-0.095458455,-0.009125724,-0.070034616,-0.15532912,0.18971455,0.020622198,-0.7869625,-0.105231434,-0.30177647,-0.120420024,-0.1436136,-0.021208294,-0.13042921,0.029637342,-0.05051146,-0.08541794,0.067951806,0.12780121,0.27654696,0.014907172,0.5087006,-0.17134428,0.11624866,-0.045923647,-0.06256865,-0.28320533,-0.11198783,0.1212641,-0.25512442,-0.0014861849,-0.2766264
204,48,13,0.15576383,-0.09855731,-0.35080132,-0.13282941,-0.32072547,0.19651537,-0.050982077,-0.7948073,-0.20675892,-0.24620466,-0.042689282,-0.27313346,-0.25420257,-0.040735163,0.115756825,-0.003260288,-0.39997825,0.15403375,-0.08804199,0.106888324,0.0044985707,0.20127326,-0.049740173,0.30146438,0.06429677,-0.11818649,-0.022724306,-0.0129464185,0.15688482,-0.28673846,0.099122524,-0.16236594
205,21,13,0.16001062,-0.28330496,-0.37446842,-0.15733965,-0.30091122,0.34772506,0.040516116,-0.8371313,-0.29026237,-0.009902491,-0.16218829,-0.14752759,-0.2817084,0.060662534,0.096201934,0.3869192,-0.197313,-0.14386262,0.12736267,0.06377669,-0.1682215,-0.1950311,-0.045047197,0.33861497,-0.17719339,-0.1363988,-0.008248239,0.065346405,0.029671805,-0.163037,0.08750577,-0.32496077
206,28,13,0.04959518,-0.06424258,-0.3129665,-0.2414184,-0.39509356,0.14387636,0.22670469,-0.8243164,-0.124923564,-0.18003555,0.08261863,0.090000995,-0.31223747,-0.007476551,0.09499046,0.09076452,-0.058582883,-0.12232694,0.254938,-0.00066795934,-0.2578004,-0.20302609,0.058945544,0.41703495,-0.25720248,-0.12920855,0.0003732517,0.042629957,-0.12324409,-0.36752757,0.03664449,-0.034165602
