,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
453,4,25,0.23941565,0.1527117,0.08214521,0.46534857,0.21361616,0.1329911,-0.41213503,-0.099136546,0.52153254,-0.19904585,-0.65173,0.73165727,0.24257264,-0.07832321,0.2664509,-0.3609317,0.11891933,0.57071096,-0.30546808,-0.07030925,0.08138953,0.22603935,0.2605547,0.45379794,0.27373508,0.16051497,0.28628403,-0.19982716,0.13492805,-0.041118804,0.13910162,0.24986136
454,1,25,-0.13134035,0.056650195,0.053771485,0.48020262,-0.046458952,0.4097357,0.2888847,-0.01461459,0.16600156,-0.14242026,-0.63061756,0.25501293,0.2766752,0.27692658,-0.0136494115,-0.028649287,-0.15487792,0.3808048,-0.090827934,-0.14202419,0.4754247,-0.1853541,-0.26566783,0.5732541,-0.068923265,-0.08967687,-0.09107973,-0.3333225,0.22018965,0.18078846,0.1262537,-0.08004214
455,3,25,-0.22291294,0.11877089,-0.08843009,0.53266025,-0.33023846,0.059606027,0.25861523,0.033114094,0.19260746,-0.14338852,-0.7726028,0.41954225,0.4264494,0.27389815,0.13625167,0.23638052,-0.2511902,0.3107617,-0.07163558,0.020057995,0.545834,-0.0367721,-0.029249988,0.5124954,-0.014961445,-0.25945383,0.03203946,-0.46891513,0.39494148,-0.062026344,-0.049913056,-0.06013855
456,1,25,-0.1300305,0.09685843,0.21431975,0.39911684,-0.05215512,0.4203815,0.046082716,0.11071486,0.25465128,-0.19422245,-0.665717,0.25561252,0.30033648,0.15013324,-0.005607703,-0.12995534,-0.30980614,0.37028155,-0.20761554,-0.22453749,0.27985397,-0.2605701,-0.07612367,0.5160942,0.03582093,0.023795359,-0.23605338,-0.45589554,0.22212121,0.20357612,0.100002915,0.039636802
457,9,25,-0.3854191,-0.11877344,-0.2155282,0.37458834,-0.0873887,0.16772005,0.46237737,0.05805586,-0.02506281,-0.049082614,-0.7703079,0.20791316,0.17060654,0.36816287,0.028240928,0.17264943,-0.22553472,0.4759978,0.0047291312,0.00905304,0.5211976,-0.004240532,-0.2745437,0.559559,-0.31342632,-0.38384667,0.0025419835,-0.24168552,0.39152932,-0.20717987,-0.004852879,-0.3008618
458,9,25,-0.11057951,0.038330365,-0.023481317,0.4262485,-0.21269232,-0.016375616,0.2575238,-0.27578712,0.28231484,0.047108915,-0.7638443,0.2749227,0.28524855,0.16296862,-0.3519016,0.04565986,-0.2826661,0.50531405,0.1550213,0.0800162,0.65839195,-0.053181093,-0.015919589,0.5752802,-0.15763967,-0.2861242,0.18174578,-0.28706098,0.3276511,0.09239262,0.100347914,-0.2534507
459,7,25,0.099343635,0.21036124,0.25749037,0.087493144,-0.17826793,0.21101962,0.16447411,-0.105247915,0.254516,-0.011846862,-0.6373886,0.4655225,0.1816786,0.077488564,-0.5049449,-0.054437876,-0.23661149,0.3292528,-0.0435165,0.01550545,0.6379865,0.12727953,0.2700522,0.4313737,0.089727856,-0.08245257,0.18480916,-0.101802126,0.12678759,0.1217124,-0.028951986,-0.08211531
460,2,25,0.14610109,0.27455616,0.088802055,0.5417923,0.01722926,0.22603993,0.08460545,-0.18108827,0.29901358,-0.012364111,-0.6443386,0.41167012,0.38933167,0.23012055,-0.012634521,-0.11628844,-0.18872471,0.5034897,-0.06487639,-0.13601328,0.36724243,-0.009320153,0.07627999,0.48190054,0.080067016,-0.0023665086,0.065281264,-0.3036465,0.23035632,0.26096374,0.09200887,0.08561539
461,2,25,0.12528357,0.12473353,0.19703993,0.33309114,-0.109675646,0.28745762,-0.13424826,0.02300129,0.2805493,-0.0047039525,-0.71543235,0.38568702,0.37726638,-0.11974931,-0.28860486,-0.12614274,-0.14903557,0.4750283,-0.13582212,-0.09583087,0.6022313,-0.21201633,0.16467938,0.3782622,0.27859217,0.19800085,0.008293029,-0.48488903,0.3552251,0.09982789,0.1427093,-0.12406496
462,2,25,0.254344,0.122716874,-0.017083853,0.5257537,0.12186004,0.46505946,-0.16091977,-0.07448485,0.38509855,-0.020218046,-0.56062376,0.48473728,0.26432073,-0.11976415,-0.24350627,-0.39919823,0.11948837,0.44758537,-0.104082145,-0.17338751,0.40467274,0.05413939,0.19677305,0.42644534,0.1793647,0.08404272,0.18476968,-0.34705415,0.3000868,0.06316277,0.34790954,-0.23969235
463,2,25,0.05005875,0.2118084,0.27363938,0.32522836,0.094799206,0.36018553,-0.14419764,-0.048425402,0.23580968,-0.13328719,-0.5100911,0.5061757,0.20196854,0.15004785,-0.14728042,-0.34605262,-0.1326307,0.3633768,-0.16595744,-0.1839557,0.28960568,0.038145397,-0.05682027,0.4210434,0.2912419,0.20044868,-0.009595234,-0.2946912,0.27957115,0.108022615,0.2763991,0.056387376
464,9,26,-0.34086385,-0.15136479,-0.26553413,0.37316108,-0.18946694,0.25413823,0.38868883,-0.06417723,-0.110155776,0.084999956,-0.6519124,0.17939298,0.07785125,0.24619192,0.17000033,0.13531803,-0.20157176,0.46072313,0.10044451,0.030157672,0.4213522,-0.17665564,-0.2309375,0.6123777,-0.28440678,0.03036088,-0.15567327,-0.2834837,0.23613462,0.097497106,0.16304064,-0.36363468
465,8,26,-0.14238276,-0.09578706,-0.047545537,0.14970738,-0.21667328,0.03839863,0.14602739,-0.14953628,0.22915612,-0.13333754,-0.5648661,0.36557174,0.16191022,-0.07240478,-0.40757588,-0.11628989,-0.17225875,0.4055733,-0.06606938,0.21404657,0.4758323,0.23876484,0.005771774,0.5895639,0.16398208,-0.091388986,0.124480605,-0.2366762,0.08582702,-0.04394809,0.11327683,-0.03216817
466,6,26,0.06366001,-0.09717023,0.02098866,0.3280182,-0.19206105,0.08334228,-0.018111205,-0.42748162,0.29166007,0.2222496,-0.73567593,0.35265118,0.3287356,-0.08412398,-0.3849476,0.14926574,-0.24392365,0.2805415,-0.15706123,0.34603763,0.5867989,0.12667665,0.24231426,0.5320193,0.07868,-0.02121035,0.34588248,-0.2944263,0.42052013,0.026211806,0.055549093,-0.26531172
467,2,26,-0.084914185,0.15764377,-0.1502657,0.41832668,-0.15974006,0.19331573,0.19674288,0.013771937,0.21948169,-0.05025705,-0.7798327,0.43468666,0.37803984,0.31353897,-0.038123116,-0.004417292,-0.22700344,0.41180736,-0.09914154,-0.05127866,0.43931088,0.17001316,-0.046907775,0.57948023,0.06392083,-0.16283701,0.059269927,-0.45447406,0.17569762,0.14418109,0.12016862,-0.084551446
468,2,26,0.15142165,0.11832867,-0.109783165,0.25874373,-0.20744076,0.19180624,-0.14098334,-0.0640709,0.43236482,-0.11893347,-0.66799074,0.49464083,0.41455206,0.18444319,-0.030545736,-0.20991677,-0.00064543623,0.45189694,-0.16128942,-0.2776848,0.31383654,-0.0035963205,-0.0073492248,0.3582295,-0.16910042,-0.12155675,0.13985884,-0.46820372,0.38199311,0.05085765,0.3988894,0.11657638
469,2,26,-0.078772955,0.016631102,-0.01508456,0.5360803,-0.02560858,0.111265816,-0.07904969,0.03876054,0.3566232,-0.062334113,-0.6397313,0.40281036,0.28962827,0.041449387,0.13423216,-0.110386185,-0.032888796,0.51179713,-0.09061347,0.0067920387,0.32970357,0.025769083,-0.01666192,0.5636503,0.034793008,-0.17923237,-0.08285906,-0.5378988,0.21833359,-0.07328847,0.23395203,0.06923454
470,2,26,0.051038895,0.15251067,-0.06423757,0.5492239,-0.22926523,0.21637166,-0.086263426,-0.09287944,0.3184723,-0.040346358,-0.63451016,0.5415529,0.4021538,0.21913926,0.0866566,-0.19727239,-0.1480211,0.39895967,-0.26584822,-7.063709e-05,0.37791163,0.28060666,0.0037772327,0.49564144,0.1238006,-0.0060144085,0.17073096,-0.45967588,0.32639828,0.11942735,0.22963028,0.11700064
471,2,26,0.10452661,0.02009153,0.1510734,0.4625454,-0.2124221,0.21496436,-0.05236653,0.0021579606,0.37713197,-0.24577233,-0.709986,0.48849002,0.33803436,0.16689186,-0.089034684,-0.23912096,-0.1002566,0.31947753,-0.17115101,-0.070782386,0.45538345,0.22795875,-0.019913321,0.5083333,0.008294849,-0.0489857,0.1928452,-0.48260355,0.3287851,0.11090382,0.13900965,0.07242255
472,2,26,0.13643992,0.10522197,-0.055903465,0.46376878,-0.17541124,0.082980454,-0.04897532,-0.21915863,0.4132589,-0.117868274,-0.552423,0.6031966,0.4597209,0.19614004,0.023796402,-0.34657317,-0.09139996,0.468788,-0.19146335,0.024584953,0.32788667,0.3418823,0.15978657,0.43566772,0.19671632,0.12708052,0.17302226,-0.35964388,0.3268241,0.18879089,0.28071716,0.20875025
473,8,26,0.17553823,-0.115418926,0.1319214,0.44158146,0.38451132,0.45861945,0.20011975,0.22744232,0.029339015,0.13507852,-0.4893912,0.46921524,0.12650941,-0.085206375,0.1222055,-0.00789313,0.30336922,0.080233335,-0.18517125,0.23089491,0.051205568,-0.2549541,-0.094138004,0.46346536,0.5396257,-0.46019304,0.41120046,-0.2523648,0.3463548,-0.19287339,0.21669984,-0.14853229
474,3,26,-0.14885598,-0.20096698,0.10366718,0.53466403,-0.5820196,-0.2096153,0.33038363,0.17384331,0.29173225,0.029247195,-0.8354026,0.31447494,0.57887083,0.114138335,-0.21854821,0.27719435,-0.43593234,0.46309087,-0.0045372085,-0.1253344,0.7195571,0.047832105,0.3243679,0.55280775,-0.33551908,-0.43595234,0.23626316,-0.49451166,0.47070712,-0.21804142,-0.11990404,0.053297043
475,3,26,-0.21712513,0.03416739,0.0041342624,0.46814844,-0.36766648,0.13483824,0.31968,-0.05573793,0.17432843,-0.029666109,-0.7685686,0.2948176,0.4159073,0.20843509,0.02064017,0.34603068,-0.44061857,0.38121817,0.14230046,0.03332688,0.6133767,-0.22399938,0.11642789,0.5863659,-0.17429906,-0.29697108,0.04486096,-0.38280886,0.33985806,-0.08177981,-0.17527723,-0.08693347
476,1,26,-0.10085439,-0.034482118,-0.10908449,0.4772147,-0.37048575,0.25649968,0.2996681,0.14919136,0.19479565,-0.089046046,-0.7269333,0.22469544,0.2760686,0.01780867,-0.2935736,-0.0029445167,-0.2276214,0.25693986,-0.097111925,0.15028727,0.49231195,0.12526514,-0.17408204,0.5487331,-0.0078113205,-0.48935103,0.008726107,-0.43694505,0.25909883,0.021957891,-0.03781625,-0.021386134
477,1,26,-0.1460855,-0.12737443,-0.056176618,0.5820231,-0.32257113,0.24759138,0.40384158,0.34072414,0.11877983,-0.03128611,-0.7212046,0.25021067,0.34822872,0.13581558,0.007568651,0.23890583,-0.2887617,0.36647934,-0.121353246,0.11248512,0.5142856,-0.10947043,-0.2582236,0.6159077,-0.0064717224,-0.562439,-0.10714822,-0.40216383,0.2813497,0.19049272,-0.059160218,-0.067967266
478,2,26,0.240852,0.39689925,0.057602983,0.6517689,0.10266833,0.14984743,-0.17771189,-0.24045004,0.429484,-0.021643097,-0.6403466,0.5902658,0.38814643,-0.045454413,-0.16396214,-0.3499375,-0.10538801,0.5454164,-0.21651828,-0.109561734,0.37829003,0.12386478,0.35816664,0.38461158,0.14720732,-0.03374984,0.16738005,-0.39172173,0.3042419,0.1453225,0.23370138,0.16082437
479,2,26,0.12528357,0.12473353,0.19703993,0.33309114,-0.109675646,0.28745762,-0.13424826,0.02300129,0.2805493,-0.0047039525,-0.71543235,0.38568702,0.37726638,-0.11974931,-0.28860486,-0.12614274,-0.14903557,0.4750283,-0.13582212,-0.09583087,0.6022313,-0.21201633,0.16467938,0.3782622,0.27859217,0.19800085,0.008293029,-0.48488903,0.3552251,0.09982789,0.1427093,-0.12406496
480,2,26,0.38625866,0.13210085,0.013279794,0.5097723,0.06564572,0.44912994,-0.0573446,-0.07991551,0.3548047,-0.017969904,-0.7158949,0.5690039,0.47205037,0.020024559,-0.1617397,-0.28203818,-0.21878272,0.20524597,-0.08623281,-0.24278338,0.508731,0.022246296,0.30994058,0.43180466,0.27423176,0.014575224,0.10565119,-0.24874179,0.37541848,0.05620705,0.08422657,-0.21776493
481,2,27,0.03320522,0.012553044,0.051564243,0.36280733,-0.11796952,0.20114352,-0.05527551,-0.15903272,0.3801931,-0.014551871,-0.6619588,0.3688758,0.27032366,0.10871333,-0.23966388,-0.16221894,-0.21271259,0.3604423,-0.045362256,-0.0023676448,0.4896797,0.18312202,0.21324071,0.453161,0.009074864,-0.0745304,0.05294486,-0.42160708,0.2295556,0.07803104,0.13671964,-0.18402714
482,3,27,0.007697676,0.034968477,0.051435363,0.50748056,-0.20019034,0.23240843,0.20580696,0.03999486,0.20759149,0.011679184,-0.72518325,0.40481064,0.39035845,0.17242661,0.20524466,-0.006275809,-0.20910227,0.4575743,-0.015404236,-0.091147564,0.51131976,-0.03225066,0.113398984,0.54466766,-0.110045105,-0.060559146,0.09257769,-0.35727453,0.32309976,0.07693077,-0.104668684,-0.2152301
483,8,27,0.08676958,0.3541068,0.022703802,0.43525857,0.012054906,0.17408338,0.03581899,0.012838456,0.2826079,-0.07070642,-0.70944875,0.38112977,0.18336377,-0.06260865,-0.19666292,-0.15233892,-0.16832422,0.22155733,-0.24416046,0.39016291,0.225231,-0.009550761,-0.0012811322,0.42643106,0.32060087,-0.27013478,0.1775769,-0.15374283,0.08207149,-0.06209019,0.08724659,-0.29695722
484,3,27,-0.13221096,0.049017996,0.04009766,0.4410741,-0.38690135,0.04728713,0.30139408,-0.07839001,0.22428288,-0.022739725,-0.6995788,0.32762173,0.3492214,0.21458703,-0.0071319025,0.18075405,-0.32227892,0.3111354,0.13191685,0.10554298,0.54084027,0.12989588,-0.06373031,0.58600837,-0.17124382,-0.37570915,0.10350622,-0.45942053,0.3919207,-0.03037098,-0.10844251,-0.114827305
485,1,27,0.024129933,0.14409971,0.1376042,0.4590613,-0.27735698,0.33249363,0.35631025,0.20889917,0.25632322,-0.18949124,-0.64858025,0.37132394,0.16699228,0.28519845,-0.0050451625,0.1059496,-0.06681056,0.27058136,-0.0009278522,0.167433,0.32044443,0.0188465,-0.1068326,0.5818478,-0.07678742,-0.4386137,0.026625866,-0.2085438,0.18602899,0.24528211,-0.106330946,-0.25513315
486,3,27,0.030490387,0.17784393,0.02666948,0.57956094,-0.24259041,0.122395575,0.12592195,-0.024388013,0.26227245,0.026095524,-0.725092,0.4946089,0.5247299,0.27392036,0.19158714,0.037022974,-0.23018467,0.4935951,-0.059443925,-0.17632811,0.54656786,0.064498745,0.13256155,0.5812982,-0.1918445,-0.011690695,0.07218377,-0.4356164,0.39819297,0.080180064,-0.15170719,-0.098622635
487,8,27,-0.13018088,0.16654295,0.03688292,0.4532468,0.06671676,0.30801427,0.18330401,-0.021011341,0.26099357,0.124342546,-0.6356094,0.41777986,0.02513928,0.059566453,-0.12412979,-0.040714156,-0.120487034,0.34778678,-0.20841509,0.19095732,0.1350141,-0.13948166,-0.17994857,0.5532627,0.3022762,-0.36762416,0.1082161,-0.2138835,0.27922451,-0.17715882,0.24304137,-0.3087117
488,3,27,-0.044930868,0.118374445,0.023906715,0.529404,-0.31314406,0.16415764,0.15199365,-0.012410764,0.25870973,-0.105970316,-0.7231423,0.39321086,0.38761815,0.25019452,-0.009222464,0.011858291,-0.37794238,0.35229182,-0.017368171,0.049437184,0.53994447,0.17767933,-0.012989881,0.57621086,-0.013105938,-0.29097286,0.026235385,-0.48473004,0.40449354,0.05396269,-0.08202986,-0.042535808
489,1,27,-0.0063634776,0.17903759,0.15723816,0.42015985,-0.2632752,0.44480893,0.3385493,0.24151352,0.27812803,-0.2457247,-0.5656205,0.44584876,0.21695472,0.20794111,-0.021870857,0.05890098,-0.027981838,0.22371133,-0.042207804,0.11009896,0.3168072,0.0415891,-0.14764501,0.5828701,0.051730562,-0.4364365,0.12881579,-0.2638653,0.32457137,0.16831133,0.043254107,-0.27645707
490,8,27,-0.0032657566,0.06588156,-0.028223937,0.22670695,0.057721324,0.19880094,-0.07063208,-0.010612575,0.20514654,0.22581634,-0.730683,0.37744176,-0.008558564,-0.053675104,-0.26291037,-0.019491268,-0.13218336,0.34180698,-0.19237542,0.065088965,0.2499617,-0.13439457,0.04698699,0.4878214,0.21173581,-0.02020689,-0.115102075,-0.11458498,0.30875114,0.00088591105,0.074453905,-0.28385827
491,4,27,0.16386823,-0.09241723,0.021197287,0.4970573,0.0991757,0.20142551,-0.35296044,0.04702555,0.5505271,0.071896926,-0.5940194,0.5085105,0.2364055,-0.0242139,0.009010838,-0.16162086,0.09102972,0.46329087,-0.2697971,-0.02412408,0.088516824,0.2556459,0.25404182,0.3612807,0.2086642,0.0039934153,0.2105389,-0.27474207,0.3726084,0.32330993,0.3068263,0.19100025
492,2,27,-0.07698176,0.09583343,-0.121151514,0.47776163,-0.15773419,0.0134218475,-0.021772623,-0.16715336,0.30733454,-0.0858752,-0.7149979,0.4840193,0.43175295,0.34221748,0.07237055,-0.122061655,-0.31992543,0.46291202,-0.25657603,-0.014016964,0.5036459,0.163151,-0.068294875,0.48030707,0.05667732,0.04500675,0.04780798,-0.52312464,0.4256863,0.18645592,0.19096194,0.043884277
493,9,27,-0.37174314,0.015730543,-0.13913073,0.36653352,0.06765046,0.16479376,0.20810777,-0.1048225,-0.01134008,0.11958275,-0.685146,0.25738004,0.09999737,0.16435634,0.21886554,-0.049143568,-0.29892397,0.51769555,0.014547905,0.099804185,0.44636905,-0.124842286,0.02563292,0.50673,-0.2573919,0.07896078,-0.108707115,-0.26621926,0.14834502,-0.015866743,0.0109241055,-0.34101138
494,2,27,0.36710516,0.04685723,0.27410865,0.295041,-0.19896929,0.29112142,-0.43298557,-0.024119744,0.34723082,-0.067161545,-0.6770326,0.25982898,0.32748243,0.010724677,-0.47736296,-0.19466782,0.1436629,0.4567642,-0.31505072,0.24733888,0.47289598,0.29386115,0.2026656,0.43641046,0.47694588,-0.14129388,0.35515088,-0.42044383,0.39943892,0.19478983,0.5258551,-0.055578582
495,4,27,0.1519162,0.32019222,0.111939594,0.36778575,0.19863047,0.2994628,-0.3691545,0.055313148,0.42777503,-0.036384072,-0.6340138,0.45345592,0.12695733,0.089682244,-0.27239427,-0.39046323,-0.1414995,0.42882857,-0.03616062,0.1253413,0.18536444,0.25383657,0.10700597,0.361474,0.03599168,-0.10891309,0.017280914,-0.15651125,0.086331174,-0.045746174,0.22267169,-0.03871289
496,8,27,0.09833393,0.18402916,0.2130247,0.55800724,0.11144323,0.30534974,-0.071942225,0.16839842,0.1718665,-0.16099793,-0.70524114,0.43029588,0.17288333,0.28163,-0.022011409,-0.31302506,-0.15812054,0.35873485,0.055042382,0.15554744,0.18058044,0.2331262,-0.060367644,0.5756684,-0.0027400933,-0.22064611,0.13090913,-0.19157945,0.094894595,0.3010118,0.025457857,0.16332354
497,2,27,0.2240723,0.2452152,0.20932108,0.5432397,0.25568387,0.12346362,-0.1890843,-0.07192418,0.3493581,-0.13242295,-0.66264784,0.4933824,0.24081501,-0.021422923,-0.116611004,-0.15442826,-0.12651452,0.27680987,-0.13338265,0.04065632,0.39600623,0.24073763,0.09129834,0.29985324,0.35582277,0.09957904,0.2116735,-0.23866616,0.23528087,0.21699761,0.01241152,-0.21603835
498,9,27,0.008133865,0.072417885,-0.092916794,0.30976337,-0.33195636,0.078124285,0.28300956,0.10081509,0.049198624,0.22038376,-0.75642115,0.46347544,0.42638525,0.064390674,0.18082665,0.30352923,0.101555206,0.4949798,-0.12511781,0.0897404,0.60060877,-0.15753527,0.25753883,0.53522545,-0.06508848,-0.14925559,0.013246909,-0.43211234,0.14553373,0.009598988,-0.23618229,-0.27763262
499,3,27,0.15546402,0.14178829,0.029278504,0.44947016,-0.37285498,-0.03602446,0.16194215,-0.087658584,0.19811277,-0.08466038,-0.77849025,0.31938726,0.4537323,0.057637755,-0.4727017,0.20286603,-0.29540384,0.2588306,0.054031957,0.23900762,0.60409623,0.17427932,0.24785659,0.3332099,0.12865725,-0.27365258,0.27582663,-0.49171263,0.43438107,-0.050014008,-0.10351857,-0.13517793
500,3,27,0.09390804,0.30339384,-0.20546694,0.5627362,-0.35995328,-0.1772502,0.32159325,0.060212377,0.27931112,-0.10822888,-0.69707364,0.54821545,0.48661137,0.20510626,-0.3158977,0.33942708,-0.024626251,0.34394562,-0.2573293,0.3752334,0.55337805,0.12762037,0.13309044,0.263931,0.16426858,-0.29366943,0.048329215,-0.4439065,0.18051127,0.016069015,-0.103398055,-0.16830043
501,1,27,-0.09030572,0.17424436,-0.15893365,0.37000835,-0.28367373,0.23376437,0.32801637,-0.077829435,0.15573652,-0.0823037,-0.6989857,0.524096,0.40463185,-0.06511136,-0.08656087,0.054195542,-0.25973943,0.35084495,-0.16248564,0.07645193,0.5239391,0.07457788,0.054255955,0.5206522,-0.20669867,-0.27462226,0.00075054157,-0.4881808,0.21091174,-0.18750577,-0.19229424,0.024479296
502,4,27,0.35415754,0.38296512,0.24885027,0.5475132,0.16328038,-0.08868526,-0.29142955,0.417635,0.48299497,-0.2365797,-0.5198795,0.51363873,0.10131841,-0.045310922,-0.35617357,-0.49608347,0.40190566,0.3970063,-0.24112166,0.22046931,-0.108452626,0.48222223,0.11371591,0.3111575,0.5156222,-0.46844342,0.44597867,-0.19311523,-0.14514704,-0.15164031,0.31917384,0.42869112
503,8,27,0.021788962,-0.054538164,0.104253136,0.33761087,-0.14309166,0.17442761,0.1891586,0.05068558,-0.03300824,-0.022671059,-0.62628126,0.33399472,0.265572,0.25524098,-0.14480628,-0.16338043,-0.00961772,0.24433237,-0.058433704,0.32148138,0.29495004,0.13768968,-0.2651753,0.5281037,0.2565094,-0.30160052,0.36961728,-0.2804689,0.11922988,-0.06080489,0.23377553,-0.08432677
504,4,27,0.14142995,0.23358065,-0.068416044,0.39004406,0.19302541,-0.010605996,-0.48773614,-0.20023103,0.43828857,-0.08392201,-0.5719334,0.73408043,-0.13805266,-0.15350349,0.013054911,-0.48105013,-0.061539862,0.29554683,-0.25999826,0.055797294,0.04229916,0.44187677,0.06639838,0.38387832,0.47919112,-0.095715396,0.15815486,-0.24956062,0.18154348,-0.06968062,0.10118921,0.09887554
505,8,27,0.16488181,0.3528041,0.32634017,0.33724087,-0.21407649,0.20270918,-0.076254286,0.4147627,0.4125628,-0.055753414,-0.5488163,0.41413695,0.27819356,-0.13114226,0.08134494,-0.16530088,-0.0131642865,0.35400268,0.05592082,0.079137586,-0.08298827,-0.31970456,-0.060160585,0.7175534,0.24038978,-0.4025446,0.11710281,-0.26312715,0.08265142,-0.26740533,0.15043475,0.28667298
506,3,27,-0.077477224,0.06909321,0.05044976,0.40934795,-0.28532532,-0.025332678,0.17602007,0.020676952,0.25839832,-0.032249615,-0.72720784,0.4590687,0.36099675,0.13617629,-0.06040174,0.22265776,-0.16127521,0.42546195,0.046456028,-0.03201193,0.43092173,0.017416283,0.16364487,0.53419787,-0.16324162,-0.078227684,0.14263262,-0.5016678,0.37986782,0.037105072,-0.096175574,-0.057258658
507,2,27,-0.02369473,0.01888339,-0.18603505,0.46665466,-0.05369296,0.3958167,-0.084569804,0.058259286,0.25966978,0.051432237,-0.67665076,0.32679817,0.20978537,-0.03908867,-0.008948766,-0.1916156,-0.25663227,0.458921,-0.15849265,-0.0073880027,0.3188032,0.21946025,-0.07551139,0.59266335,-0.083805375,-0.27604657,-0.14697532,-0.39560845,0.17231964,0.037322663,0.1612583,-0.1691884
508,5,27,-0.08982751,0.2660044,-0.07547073,0.5931254,-0.50071746,0.27994704,0.25508288,-0.0020490335,0.41446933,-0.2512377,-0.59555376,0.43419358,0.3358171,0.027754925,-0.14820454,0.04155195,-0.20827378,0.09208731,-0.26551118,0.36692113,0.40322885,0.16371706,-0.1994367,0.6986218,0.12359037,-0.5003246,-0.008301365,-0.5909369,0.4742311,0.05350778,-0.11062742,-0.023219418
509,0,27,0.28613672,0.074562475,0.015562107,0.4048557,-0.1164633,0.04016987,-0.08023323,0.064191006,0.43496072,0.08338689,-0.71478987,0.46128187,0.35948008,-0.15192243,-0.08403303,-0.14543353,-0.18996027,0.3899532,-0.13911684,-0.13487811,0.44774082,-0.004934971,0.42048422,0.13079436,0.22049509,0.21094309,0.003321304,-0.22130592,0.48322576,0.20368445,-0.11296453,0.042800013
510,2,27,0.12528357,0.12473353,0.19703993,0.33309114,-0.109675646,0.28745762,-0.13424826,0.02300129,0.2805493,-0.0047039525,-0.71543235,0.38568702,0.37726638,-0.11974931,-0.28860486,-0.12614274,-0.14903557,0.4750283,-0.13582212,-0.09583087,0.6022313,-0.21201633,0.16467938,0.3782622,0.27859217,0.19800085,0.008293029,-0.48488903,0.3552251,0.09982789,0.1427093,-0.12406496
511,2,27,0.3193435,0.1856456,0.020645916,0.52308446,0.24176,0.34356514,-0.05586407,-0.07238907,0.3390926,-0.025949098,-0.6012905,0.5866135,0.30219546,-0.0333821,-0.19653511,-0.3175215,0.014972053,0.37573653,-0.13165465,-0.16925712,0.38095164,0.1742104,0.3041217,0.33077386,0.16152515,0.046317376,0.086376116,-0.1932029,0.34413546,0.037117664,0.27401578,-0.20672905
512,4,28,0.088172935,0.0038257055,0.35009512,0.25437564,-0.0027802547,-0.031450655,-0.3928078,0.18949385,0.4719785,-0.12375143,-0.68460035,0.37995395,0.29801658,-0.10423563,-0.2407129,-0.13003248,0.53283864,0.36888006,-0.29012525,0.17558233,0.23575756,0.23800534,0.24089055,0.5314816,0.53343874,-0.29512787,0.49923238,-0.4147708,0.084136456,0.16902912,0.22624364,0.2553988
513,2,28,-0.22247405,0.17961778,-0.09456986,0.58228266,-0.19671318,0.07271477,0.01708668,-0.18481882,0.27110973,0.0034999705,-0.73246896,0.48070222,0.400831,0.15738109,-0.022021601,-0.24196564,-0.2291832,0.50290257,-0.21419723,0.08565361,0.44192168,0.10361957,-0.10210709,0.5462478,-0.09731229,-0.23273985,0.06476208,-0.4714456,0.35442433,0.0721833,0.11399035,0.109956406
514,2,28,0.07526685,0.075027,0.08319587,0.6573821,-0.1225028,0.30505455,-0.25531468,0.16890484,0.32263857,-0.05258275,-0.701371,0.59667957,0.5202385,-0.07798547,0.018152725,-0.48175028,-0.17161404,0.30607894,-0.2593505,-0.19519576,0.34209183,0.0937195,0.17113118,0.5354013,0.28006583,0.103752606,0.016247533,-0.5415435,0.2726388,0.38393947,0.12088844,0.096702784
515,4,28,0.42334938,0.066806205,0.27950487,0.4801469,0.1391762,0.2616703,-0.45382783,0.14845236,0.6069982,0.022350576,-0.6331608,0.53198475,0.1777955,-0.013823731,-0.18084925,-0.28426436,0.35415107,0.57059675,-0.008253447,0.05257449,0.1051741,0.27745798,0.08700993,0.5006373,0.44139352,-0.3620864,0.38835317,-0.22165336,-0.122286595,0.1166579,0.44920817,0.14836471
516,2,28,0.28214735,0.15748835,0.29091668,0.3082809,-0.047703948,0.3326824,-0.33690515,-0.36845464,0.46188983,-0.112608045,-0.59226,0.7040645,0.4381166,0.23622608,-0.17542304,-0.30999535,-0.21440203,0.3502326,-0.02069306,-0.0047635897,0.41332304,0.42909396,0.16860035,0.6146395,0.28083518,0.12451712,0.2276144,-0.41779396,0.24901119,0.3214139,0.18267275,0.26374492
517,2,28,0.12467718,0.1944165,0.1261098,0.4739113,0.14066231,0.17688484,-0.25312713,-0.06412246,0.34510574,-0.054043718,-0.59344983,0.5563432,0.27101514,0.02430172,0.13763581,-0.40211642,0.026399475,0.47477907,-0.018809771,0.071874,0.27925065,0.034336288,0.013472096,0.47491243,0.40019688,-0.04507128,0.30638108,-0.24086167,0.170961,0.1875136,0.14590397,-0.12163771
518,2,28,0.10968645,0.42487726,0.09491436,0.51146144,0.015215713,0.17268161,-0.23224533,-0.15131903,0.41342536,-0.11436892,-0.62956685,0.5143892,0.40387967,0.0005408972,-0.04049072,-0.34818,-0.3492847,0.52118105,-0.22397923,0.023025436,0.42176154,0.10374371,0.20077223,0.4665676,0.2122179,-0.019992817,0.04206546,-0.4198761,0.3323991,0.17658272,0.1568779,-0.05079093
