,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
373,22,-0.022697067,0.1849163,0.264706,0.21146028,-0.19991761,-0.21144491,0.15833999,0.1783233,0.2554867,0.20083304,-0.080674574,0.18398722,-0.012117545,0.5519068,0.019047385,-0.10421507,0.039038174,0.44735473,0.091734536,0.14965656,0.032982837,-0.23191537,-0.4048779,0.16225402,0.30446765,-0.14440687,-0.43988124,0.30521044,-0.22048591,0.05915693,-0.010453305,-0.05725989,-0.1918862,0.10383936,0.12863407,0.19975863,-0.29743075,0.09781709,0.07710458,0.11514269,0.11092663,0.09096414,-0.10948979,0.3611324,0.17057352,0.23135774,0.15637721,0.31856278,0.065256245,-0.12472973,0.059516575,-0.09639998,-0.31551182,0.20765868,0.16442454,0.0301557,0.2507298,0.10978824,-0.56753105,0.3985946,-0.4812321,0.1606955,-0.16257897,-0.21425015,0.037056055,-0.33708107,-0.32329905,0.05365143,-0.0023957668,0.25050873,0.43329167,-0.2578042,-0.28612736,-0.3776695,0.12034915,-0.24771802,-0.36870354,-0.13953546,-0.028863138,-0.04575617,0.07480462,-0.30937132,-0.062356435,0.26208675,-0.06566174,-0.29619408,-0.2373831,-0.4430914,0.5135781,-0.14841019,0.15801358,-0.07327165,0.07176982,0.15817536,0.22090963,-0.025955023,-0.24934264,-0.062459722,-0.0707897,0.19977598,-0.103023626,-0.24455681,0.13414368,-0.26954493,0.5079623,-0.3491833,0.20810013,-0.34550646,-0.5494906,-0.0155947115,-0.15998372,0.115213625,-0.069632106,0.39989054,-0.012740519,-0.278241,-0.23649722,-0.12064457,0.29306644,-0.51516,0.106784396,-0.39230093,0.17747204,-0.026737794,-0.06738003,-0.101484254,0.08438211,0.13558313,0.1526044,-0.021689035,0.42752552,0.21926214,0.007088464,-0.18604805,0.17673966,-0.12604097,-0.08712753,0.39535975,0.3366769,0.37777564,0.23411897,0.058292598,0.0013018951,-0.092562474,-0.4438053,-0.018803325,0.18832037,0.23921615,0.15555315,0.09245999,-0.059963673,-0.47106558,0.4297797,-0.17471175,0.043458346,0.23361024,0.1412356,0.08865881,-0.02060632,0.14974432,-0.27980745,0.11595695,-0.28953153,0.0715662,0.46955928,0.34102535,-0.23321792,0.101665,-0.014406573,-0.009971102,0.36202568,0.46738118,-0.20686387,0.33881766,-0.105190836,0.033066086,0.40444246,-0.15216279,0.029481862,0.22995354,-0.11709457,0.024536096,0.07173781,0.23697284,-0.36755824,0.04572564,-0.009561382,0.12827988,-0.08386061,-0.03174643,0.10810279,0.1861874,0.066539295,-0.25263488,-0.010696234,0.069638126,0.24514721,-0.09709332,0.3273056,0.13740198
374,22,0.090585314,0.21639341,0.2689362,-0.020074192,-0.3080889,-0.17387274,0.13601926,0.0033980776,0.18815295,0.03913345,-0.0018034558,0.05800191,0.02691873,0.59472144,-0.009610103,-0.00091769896,0.013831136,0.5576476,0.17832941,0.022540573,0.19021724,-0.1243526,-0.35039952,0.112620376,0.2812412,-0.20580183,-0.32766598,0.36400372,-0.101367004,0.037922643,0.042849973,-0.11509577,-0.35468647,0.0008846221,0.17714494,0.21637858,-0.24915417,0.016714796,0.09968286,0.1900737,0.06848276,0.24251087,-0.110729955,0.29973486,-0.09984561,0.12213976,0.08279282,0.20367481,0.22917105,-0.112771384,0.018022846,-0.10663928,-0.19687071,0.16597667,0.07204372,0.1062931,0.23542984,0.19532412,-0.6045593,0.24408287,-0.47645244,0.1493594,-0.092958234,-0.11705267,-0.15720798,-0.40669337,-0.32944793,0.21362114,-0.08186521,0.3032161,0.22763558,-0.18698075,-0.33998522,-0.25155622,0.19362745,-0.13489443,-0.3158972,0.085000105,-0.006752787,-0.11667541,0.22922882,-0.20586076,0.026161779,0.12884264,-0.11472175,-0.2553403,-0.029665653,-0.35648367,0.40336165,-0.09049427,0.025141781,0.11837204,0.04245045,0.25972295,0.2465515,0.043821152,-0.17666094,0.057382185,0.026397865,0.27603394,-0.18183948,-0.31212136,0.13097322,-0.3202987,0.34213758,-0.17614584,0.100677945,-0.31457344,-0.5107037,0.049890175,-0.15814598,0.056225233,-0.04032758,0.31440076,-0.012272442,-0.21298385,-0.28229445,-0.107191585,0.47091252,-0.46762446,0.19158657,-0.47427458,-0.09827303,-0.025469512,-0.08422922,0.104664974,0.085644364,0.15783218,0.09851172,0.15690301,0.47117126,0.21809396,-0.0653864,-0.15563068,0.31428063,-0.113165595,-0.19816267,0.4101796,0.20333138,0.26579782,0.263452,-0.08067578,0.07713831,-0.13666429,-0.3698311,-0.022557454,0.0947265,0.2749969,0.2556422,-0.009796339,0.05916243,-0.33815846,0.24320248,-0.039454754,-0.036851086,0.1559796,-0.017705122,0.048637133,-0.1942075,0.30806184,-0.3301728,0.3943095,-0.2562341,0.15243876,0.37062085,0.22086047,-0.218567,0.30074245,-0.15388507,-0.04466047,0.42190424,0.4381006,0.024179528,0.3304953,-0.11224782,-0.0648883,0.4338881,-0.06284889,0.14930496,0.12847416,-0.11798598,-0.19122021,0.014015063,0.10649249,-0.37313023,-0.118680306,0.022230694,0.19066481,0.16308779,-0.054226775,0.16225088,-0.016889792,0.05081946,-0.23479788,0.1367289,0.08368171,0.27901712,-0.08525333,0.2190284,0.0944635
375,22,-0.1246793,0.2058971,0.13297339,0.03627025,-0.20737287,-0.1964359,0.1074839,0.2543522,0.25733295,0.01180128,-0.02841281,-0.0004959143,-0.10857606,0.39773032,-0.084547654,0.10451285,0.11753288,0.6218851,0.03241144,-0.09132607,-0.054449566,-0.079919554,-0.33730552,-0.0675569,0.3016358,-0.22737268,-0.2529695,0.22372915,-0.27992758,0.03867,-0.098040275,-0.25249264,-0.18593417,0.20739044,-0.016191278,0.19791286,-0.30414307,0.22967392,0.14419973,-0.01109711,0.07853829,0.0920443,-0.03523979,0.24848685,0.022990687,-0.053039126,0.25263882,0.2914803,-0.005662336,-0.11861333,0.12729841,-0.17544317,-0.25948763,0.463981,0.12534523,0.029651191,0.26959416,0.13136789,-0.41737357,0.22443609,-0.5341286,0.07309532,-0.15051213,0.057282258,-0.07679737,-0.3464399,-0.07926137,-0.012837651,-0.019958338,0.36744058,0.0747978,-0.15204024,-0.23094991,-0.30283836,0.24445485,-0.23000744,-0.3180401,0.015807481,-0.009490365,-0.047893383,-0.08268406,-0.32956433,-0.07724432,0.17866623,-0.047926776,-0.23565532,0.09225604,-0.48083466,0.374394,0.046021577,-0.07023089,-0.1795763,0.0026223972,0.13756125,0.27458903,-0.07834124,-0.061310988,0.1312416,0.050536253,0.11906363,0.18599956,-0.17942198,0.2573142,-0.20775855,0.50147617,-0.27320197,-0.14978065,-0.18350874,-0.48208886,0.06884172,0.051525258,0.18481916,-0.13779977,0.082143575,0.023402307,-0.33614713,-0.03881033,-0.06390322,0.16814192,-0.5349831,0.171276,-0.54715854,0.03698072,0.18265297,0.072350234,0.13318932,0.22432762,-0.101469725,0.061699342,-0.11285055,0.3103461,0.1396855,-0.031117117,-0.08157879,0.14929429,-0.27014074,-0.1163622,0.4622012,0.13464229,0.33506143,0.2909775,-0.039114382,-0.08134356,-0.15818973,-0.20624264,-0.0880514,0.16015871,0.22627217,0.31940737,0.13139606,0.24826322,-0.28008994,0.37154204,-0.19637889,-0.06936352,0.31668347,-0.2600769,0.15082131,-0.09362676,-0.032327037,-0.34802675,0.15653943,-0.30291027,0.112785846,0.35990554,0.1175746,-0.12672848,0.08508007,-0.23843044,-0.048634775,0.24168399,0.35087776,-0.10487406,0.31259024,0.05742853,0.08308483,0.46260133,0.109207846,0.048893373,0.022320287,-0.14639954,-0.2754315,-0.06314464,0.058199663,-0.25346035,-0.21960549,-0.14361295,0.0053815544,0.065317765,0.09715463,0.006600582,-0.008984439,-0.19068502,-0.06964368,0.1563999,-0.097673506,0.44754106,-0.048397247,0.2891248,-0.050921667
376,22,0.0849501,0.22361289,0.20137218,0.22517908,-0.21457483,-0.114319496,0.27307454,0.2109971,0.16562271,0.19927426,-0.042854697,0.032161985,-0.25709295,0.55574954,-0.042316746,-0.16216798,0.04655604,0.4585562,0.24392363,0.14243029,0.008513483,-0.2844896,-0.31773362,0.12455981,0.36248055,-0.28285366,-0.44868964,0.30131721,-0.1769163,0.18906288,0.118470795,-0.032443464,-0.33494437,0.106015764,0.044779137,0.2639851,-0.22404301,0.0129661225,0.14695491,0.11217364,0.1157263,0.09171333,-0.2306289,0.2994056,0.24464297,0.30217996,0.17396435,0.2764506,0.08167384,-0.24231789,0.23338452,-0.064068496,-0.28971535,0.25184965,0.12860505,0.06504765,0.404509,0.21974923,-0.6752458,0.43037137,-0.48856822,0.047741793,-0.23365527,-0.31808394,0.0053136,-0.36804298,-0.30812007,-0.03945109,-0.053295307,0.15455934,0.25696033,-0.254107,-0.4209125,-0.28742313,0.17176695,-0.28359786,-0.4070499,-0.15205872,-0.03016711,-0.16166292,0.030869491,-0.25608483,0.01887612,0.29918444,-0.2106469,-0.34449914,-0.2420254,-0.5511716,0.5509279,0.0023895567,0.109747514,-0.11770887,0.15635903,0.46534562,0.3445637,-0.23831289,-0.29586542,-0.12732652,-0.099037476,0.33758366,-0.05090525,-0.35060832,0.14762437,-0.45569545,0.5746621,-0.4871949,0.1840354,-0.24299163,-0.40360978,-0.033132,-0.15843278,0.2146471,-0.06476735,0.42865443,-0.065263964,-0.32390493,-0.3395703,-0.14970349,0.29514462,-0.5543447,0.08351191,-0.46201247,0.057771143,-0.07187664,-0.15980984,0.004950589,0.17138577,0.16530614,0.052751828,-0.17257456,0.41103345,0.32838726,-0.009461817,-0.13441072,0.26960972,-0.14910994,-0.23461615,0.5044001,0.4696044,0.368766,0.14413755,-0.02667624,0.046838496,-0.05222901,-0.45361716,0.0009686795,0.18347442,0.28107625,0.11114609,0.008891974,0.044083804,-0.3401572,0.4188381,-0.20025401,0.029037353,0.26206028,0.18913803,0.0043486604,-0.17744626,0.21724321,-0.27484518,0.38198525,-0.24106376,0.023301048,0.5809014,0.35105374,-0.11565228,0.14253251,-0.09371127,-0.043097146,0.44276288,0.58085823,-0.009376907,0.45020807,-0.13697624,0.096088886,0.37746006,-0.11227485,0.09892703,0.21727903,-0.10837617,0.061664224,-0.03544794,0.17048201,-0.43842542,-0.088315316,-0.025986291,0.30129996,-0.048397325,-0.2319989,0.0060788686,0.18435779,0.010095753,-0.29370365,-0.004491377,-0.043805882,0.4399052,-0.25847253,0.37844878,0.09140745
377,22,0.06335259,0.21730046,0.18864743,0.2228509,-0.23243752,-0.11101564,0.25988448,0.21219051,0.17113498,0.1998708,-0.034643587,0.013694056,-0.24829167,0.55981797,-0.04483141,-0.17070745,0.042454086,0.44678646,0.2548653,0.11687403,0.042342484,-0.27477166,-0.3130903,0.12272677,0.35020575,-0.27629384,-0.44973472,0.29232773,-0.14534669,0.18880084,0.12150855,-0.010892049,-0.33525977,0.103456914,0.041554578,0.26117742,-0.21977454,0.009824534,0.16654824,0.10817427,0.0979098,0.084979646,-0.23097958,0.32287946,0.21935359,0.28906628,0.16000657,0.24961641,0.110714026,-0.23747678,0.23536694,-0.052192878,-0.27572194,0.26595256,0.1271624,0.06277418,0.404701,0.21966624,-0.69428045,0.4178386,-0.5105907,0.018470682,-0.2407973,-0.2842174,0.030707536,-0.37278613,-0.27718008,-0.024797428,-0.08637318,0.16442174,0.27869868,-0.2335571,-0.41637978,-0.27450398,0.16402647,-0.2724194,-0.40787864,-0.14152738,-0.070166565,-0.18444364,0.027981697,-0.26582223,0.024992498,0.28911585,-0.18906292,-0.3531019,-0.27223158,-0.5526654,0.5369504,0.009147372,0.11242545,-0.11605374,0.17937587,0.451715,0.33657935,-0.22201821,-0.295956,-0.12602063,-0.100354105,0.3561394,-0.046435207,-0.35364795,0.14540203,-0.44880173,0.56158566,-0.5015431,0.17616063,-0.22791006,-0.39748442,-0.006165769,-0.16304883,0.21789253,-0.05568393,0.41690943,-0.06835095,-0.32039922,-0.30988032,-0.1724602,0.29950583,-0.53421414,0.07482846,-0.4911107,0.03401877,-0.06427221,-0.1607193,0.019174002,0.1690756,0.16303474,0.046576016,-0.1651991,0.41152835,0.31796002,-0.0066346186,-0.13520376,0.30014,-0.13701202,-0.24765052,0.47470307,0.44766074,0.36918813,0.12871103,-0.02176597,0.036645178,-0.045483813,-0.42434126,-0.001516341,0.19291146,0.26770386,0.11942733,-0.017750213,0.05404007,-0.35255784,0.43265504,-0.20671515,0.013158772,0.27118602,0.20460388,-0.015830413,-0.21561381,0.25251457,-0.29065934,0.40675485,-0.23609677,0.022323253,0.5684782,0.31017792,-0.13255136,0.13110094,-0.1286332,-0.0381605,0.43337327,0.5799921,0.01694931,0.44299254,-0.12918115,0.1078539,0.35266384,-0.12704448,0.07860762,0.20366865,-0.10942853,0.066764526,-0.033914212,0.16181722,-0.44566798,-0.08383019,0.0128623685,0.31370145,-0.06022293,-0.21571833,0.017602835,0.16467552,0.0072553377,-0.28684568,0.0010178458,-0.036310118,0.4382107,-0.2535049,0.38872403,0.09328126
378,22,0.01393082,0.19452262,0.23996267,-0.067589924,0.0045584436,-0.00015746057,0.17532134,0.21620066,0.13777497,-0.0653263,0.09210253,-0.033423875,-0.32777348,0.49848267,-0.0087537635,-0.094146,0.021635463,0.49401712,0.35839328,0.0971586,-0.014896327,-0.40536106,-0.3118269,0.026765788,0.3354168,-0.15380742,-0.28337643,0.20134503,-0.020099672,0.30369943,-0.14599341,-0.065303005,-0.33490112,0.40181977,-0.02838179,0.25200957,-0.3449574,0.09986721,0.07552352,0.018170219,0.08351106,0.059328046,-0.12818791,0.24273396,-0.10111234,0.15212423,0.21675053,0.17873225,-0.02296355,-0.25762975,0.24554902,-0.058868457,-0.32784387,0.21444087,0.23647009,0.0954843,0.2337207,0.036612112,-0.5632489,0.2581479,-0.46084487,0.082853414,-0.30483538,-0.09568566,-0.041416813,-0.2864442,-0.28908333,-0.08276367,-0.009490315,0.3107248,0.09793366,-0.21492413,-0.39376193,-0.2885367,0.2595042,-0.24451327,-0.30363932,-0.13519128,0.007852721,-0.10379611,-0.042868003,-0.23548183,0.006628893,0.24370667,-0.24196701,-0.26623493,-0.037303194,-0.52013886,0.48306417,0.11952063,0.06611174,0.00030365586,-0.024830407,0.31981558,0.16745688,-0.26890245,-0.12959738,-0.060863394,-0.018148035,0.25688115,-0.17460467,-0.28878132,0.07493872,-0.33063027,0.3522621,-0.3021305,0.014023983,-0.16844852,-0.27427238,0.16311325,-0.031865347,0.1757321,-0.08357797,0.32688338,0.01280369,-0.3589209,-0.12156877,-0.0436134,0.23416394,-0.49140933,-0.010061252,-0.5292347,-0.11424581,-0.14093907,-0.13229065,0.02765174,0.12470107,0.17141567,0.046358556,0.03469097,0.34753737,0.25836042,-0.029948974,-0.0545372,0.22794361,-0.065776415,-0.30168912,0.47160733,0.38816276,0.41382444,0.28750944,-0.096246585,-0.11537452,-0.07778935,-0.15562472,0.12137852,0.18994693,0.19431558,0.3130177,0.010037353,0.10425886,-0.41336235,0.37328058,-0.17888926,-0.039103046,0.24136633,0.04103318,0.1421773,-0.15519942,0.19376062,-0.28453973,0.39127046,-0.1541037,-0.0030842214,0.5326829,0.15483266,-0.16161808,0.10164318,-0.077824265,-0.108433805,0.2831849,0.53108996,-0.11264585,0.38316187,-0.049029324,0.14923224,0.2653661,-0.09643272,0.16322374,0.26627496,-0.18164827,-0.11114956,0.034582388,0.15247323,-0.28530285,-0.16993465,-0.048929293,0.33231503,-0.078836635,-0.20978701,0.12714101,0.14696307,-0.094425745,-0.24602114,0.06149587,-0.036544945,0.24776714,-0.030675633,0.4033594,0.123683356
379,22,0.04056487,0.12947042,0.1276133,0.20432955,-0.21511574,-0.16923188,0.0713321,0.45041645,0.39669174,0.4165963,-0.17091611,-0.06275111,0.14732559,0.43351373,-0.23519744,-0.117780864,0.07086227,0.5620568,0.026641225,0.2515151,-0.059899807,-0.45009834,-0.23417602,0.023104465,0.29229772,-0.28890786,-0.35301468,0.35662237,-0.28821674,-0.004378507,0.028763717,-0.18998358,-0.068988055,0.10738083,0.030480187,0.22580191,-0.3869118,0.22806284,0.22041295,0.19244526,0.055673,0.14784493,-0.19468567,0.30823982,0.24065685,0.35437882,0.19821753,0.39056003,0.053050645,-0.16348632,0.13185456,0.1555294,-0.3172437,0.3037411,-0.083986714,-0.047260016,0.31805673,-0.05536936,-0.517116,0.33812964,-0.5065785,-0.03940645,-0.18003336,-0.25630495,-0.06664045,-0.18586767,-0.06024915,-0.09851266,-0.05786242,0.21774688,0.41293088,-0.4972699,-0.15404001,-0.4156262,0.031340294,-0.43135473,-0.17755865,-0.06900299,-0.055289984,-0.19018237,-0.13409996,-0.13276315,0.0434554,0.36063734,0.15954381,-0.35781366,-0.2845465,-0.35149735,0.4209729,-0.15904573,0.007715571,0.18820114,-0.21123873,0.08123464,0.39861646,-0.21752685,0.043090656,-0.07427286,-0.156865,0.23220046,-0.18001038,-0.27357674,0.27748755,-0.20175089,0.29719868,-0.23470071,0.3048928,-0.3099366,-0.5823197,0.06062559,0.03142507,0.12404201,-0.018300435,0.23608667,-0.09520897,-0.12373763,-0.3379596,-0.18145247,0.41752863,-0.56421775,0.32047006,-0.32237306,0.16898572,-0.2207737,0.04662037,-0.19475096,0.23640482,0.14276263,0.21997899,-0.00050736585,0.4310679,0.1685112,0.067515895,-0.035698503,0.039999202,-0.07892774,-0.08614601,0.52315134,0.18482862,0.18858741,0.1818934,-0.18677811,0.17232059,0.07601982,-0.2383027,0.02578301,0.3678201,0.11667512,-0.050326314,0.0704521,-0.083406284,-0.37407738,0.6596502,-0.2870978,0.1714985,0.27545106,-0.1755365,0.22999376,-0.15821879,0.24763194,-0.103446946,0.112843625,-0.45105386,0.25111523,0.5078101,0.3390875,-0.11983904,0.17145269,0.05364508,0.12974387,0.30651996,0.533155,-0.2537115,0.19603539,0.058175012,0.076156124,0.42931882,-0.21005522,-0.07137677,0.29343322,0.03852766,0.045032162,0.1905975,0.049211267,-0.2068418,-0.16604424,0.022109801,0.0844135,-0.15718813,-0.030945811,-0.0017491785,0.22103453,0.19178636,-0.036172453,0.033576846,-0.059649125,0.51278466,-0.20154674,0.20953707,-0.018488603
380,22,0.12095669,0.14534818,0.2941773,0.02856079,-0.17461193,-0.2306327,0.15439306,0.2916178,0.26659027,0.13482329,-0.10432193,-0.019698933,-0.030068567,0.42691717,-0.031211428,0.04024019,-0.050380655,0.55439484,0.14001882,0.098040596,-0.012953522,-0.30008698,-0.24350736,0.05618498,0.38538954,-0.040581338,-0.39846107,0.43039483,-0.24461314,-0.06460545,0.043220222,-0.14280114,-0.36610308,0.3255716,0.040401332,0.30889598,-0.2702122,0.07846255,0.2571321,0.15805596,0.14566296,0.23124255,-0.19662285,0.35240456,0.038421158,0.20907946,0.31481877,0.23761228,0.08557883,-0.06275268,0.05962776,0.009748798,-0.3379513,0.44665924,0.110884525,0.0030198267,0.22713493,-0.07856078,-0.51114255,0.21914133,-0.5692751,0.04270814,-0.06919145,-0.23091179,-0.069858186,-0.4355365,-0.28140306,-0.07942227,0.012518128,0.44870394,0.1225169,-0.23850176,-0.31655538,-0.32711688,0.2687408,-0.104259,-0.33687794,-0.1358155,0.02950846,-0.054718062,0.021080019,-0.2583213,0.018641384,0.12816069,-0.050623223,-0.29937348,-0.20296821,-0.47969866,0.41850924,-0.06893889,0.0345689,0.028217668,0.037105132,0.21130966,0.21471877,-0.15372242,-0.13577755,-0.042160917,-0.029005064,0.30892092,-0.011597076,-0.3142797,0.2779656,-0.44436362,0.43861273,-0.3006266,0.092563145,-0.31727615,-0.46713102,0.13080868,-0.050827496,0.12079029,-0.11443878,0.30368665,-0.11522767,-0.1553001,-0.2946732,0.011460069,0.3802366,-0.55960155,0.11176884,-0.45189533,0.088289164,-0.15602452,-0.05466996,-0.24739607,0.116711296,0.15405223,0.0768028,0.033137903,0.36725506,0.40396997,-0.027017104,-0.027610628,0.25645956,-0.14164792,-0.12884283,0.38262135,0.3000717,0.19494861,0.27512488,0.096848026,0.13929914,-0.011888887,-0.3384661,-0.06738194,0.18566523,0.22397001,0.09802756,0.051950537,0.17875041,-0.3122658,0.4876169,-0.25623393,0.06629983,0.24841714,-0.080534615,0.24869633,-0.13361995,0.20548968,-0.23620826,0.24632534,-0.3794131,0.07824836,0.55196273,0.30950433,-0.12735285,0.19264752,-0.0311415,-0.008769854,0.28136146,0.4592002,-0.1761126,0.35973567,0.015735144,-0.034750402,0.3598201,-0.06641357,0.1428736,0.1769658,-0.19490105,-0.16356319,0.051094882,0.22648184,-0.27007732,0.04933389,0.017277522,0.22766393,-0.045732792,0.028723294,0.0047668787,0.09700491,0.18599536,-0.07790396,0.102399744,-0.054415975,0.44264382,-0.26866096,0.18784772,-0.040724356
381,22,-0.028722089,0.26480448,0.30586395,0.0056993696,-0.19455223,-0.102610104,0.008006014,0.45591885,0.3539498,0.28304374,0.02436941,0.10036987,-0.09590403,0.62229836,0.086820826,-0.08722492,0.016047508,0.4777023,0.28308463,0.059004724,-0.115590625,-0.19299278,-0.45079488,0.17320764,0.2568674,-0.17939624,-0.26267108,0.30920324,-0.2845721,0.15662357,-0.1326315,0.051482074,-0.2871577,0.13117073,0.06347162,0.26506814,-0.34836087,0.09153849,0.12738013,0.20336173,0.0413058,0.33551714,-0.1309259,0.32172248,0.045403477,0.23170738,0.22185278,0.18039995,0.16043864,-0.22162624,0.23581071,-0.06697052,-0.26081336,0.3958693,-0.15248089,0.28970915,0.3244899,0.08373269,-0.5723374,0.15796274,-0.47121328,0.017902413,-0.28748232,-0.36165082,-0.0014499937,-0.3132022,-0.192643,-0.06599165,-0.06234315,0.3003798,0.3019417,-0.32028714,-0.19569585,-0.42585763,0.22553727,-0.32624647,-0.31404746,-0.122112006,-0.13714136,-0.20135608,-0.049542543,-0.36627367,0.07946897,0.37886116,0.014581153,-0.37704903,-0.21326248,-0.34276623,0.4613004,0.046883296,0.08703421,-0.06522184,-0.08501166,0.27337047,0.17626032,-0.232773,-0.3295774,-0.03075752,-0.1152796,0.45916927,-0.009415613,-0.2174106,-0.024060737,-0.22826526,0.49409083,-0.41266528,0.12422934,-0.2825413,-0.58312917,0.06681407,-0.0058929278,0.24716194,-0.049305137,0.39811975,-0.055184554,-0.27219275,-0.013353478,-0.14577802,0.2500289,-0.58342385,0.06471596,-0.54317707,0.12930457,-0.0678883,0.074661404,-0.1701774,0.10359435,0.35225686,0.057386402,0.045776326,0.4891302,0.15392376,0.03843465,-0.08633456,0.22256522,-0.15258542,0.037463784,0.4608354,0.44421536,0.36753407,0.19837114,-0.02264433,-0.08285022,-0.0010430772,-0.43059063,0.040927973,0.33538252,0.19891785,0.16974992,0.12970921,-0.1400655,-0.3735157,0.47867537,-0.14169046,0.056082916,0.31541044,0.0409917,0.14843804,-0.061945923,0.15623507,-0.12439955,0.31054822,-0.44411942,0.16533145,0.6032727,0.29707536,-0.23678444,-0.023629095,-0.11280344,-0.017570088,0.42876425,0.5709544,0.06792229,0.31500196,0.014959438,0.09030412,0.23987398,-0.29259843,-0.0017458556,0.15990376,-0.04124335,-0.09512162,0.19307439,0.31767783,-0.23100317,-0.06548235,-0.03983602,0.19739304,-0.10175565,-0.041796394,0.079918526,0.35495758,0.04349414,-0.2639187,0.113141336,0.076564685,0.22492553,-0.24407357,0.28601322,0.12071763
382,22,0.12260112,0.1337213,0.32820612,-0.004199249,-0.15166499,-0.07787809,0.08075804,0.32872343,0.17107475,0.055776,-0.052980047,0.022173867,0.029123025,0.5074512,0.030294493,0.050866973,0.09625439,0.57664376,0.23937237,0.06839683,-0.09305093,-0.2993014,-0.28523505,0.061679445,0.30393267,-0.03662601,-0.38614133,0.40849617,-0.25066644,-0.06699573,0.06512687,-0.183966,-0.2416414,0.16118486,0.07187422,0.30637777,-0.2179653,0.13329352,0.15734707,0.26899266,-0.024280157,0.2442273,-0.26524746,0.3741681,-0.07120106,0.27033782,0.30290863,0.24966702,0.16591728,-0.16764434,0.0988266,-0.22280127,-0.29408574,0.28795397,0.03665203,0.23084548,0.10668233,-0.043310247,-0.52116805,0.30716816,-0.5415887,0.17743275,-0.13045864,-0.16666178,-0.06922565,-0.35570204,-0.26676738,-0.0142676085,0.04373991,0.34135523,0.10476237,-0.3291635,-0.35714617,-0.23175302,0.25170758,-0.2303294,-0.47447577,-0.019440444,0.0034485694,-0.08447293,0.083175585,-0.18228333,-0.057478618,0.15927106,-0.05015499,-0.23733991,-0.16048123,-0.36693358,0.547677,-0.106456414,0.06573657,-0.0794465,-0.04252386,0.31357777,0.2225711,-0.20277502,-0.1410012,-0.119258426,-0.08198961,0.41089562,-0.17404406,-0.3251268,0.18180501,-0.4691307,0.46340963,-0.28418997,0.117146514,-0.34163818,-0.47285664,0.12700401,0.016399434,0.12966426,-0.16647643,0.37813857,-0.19136852,-0.3630275,-0.005672364,-0.018588355,0.39519954,-0.6123673,0.03743518,-0.47380757,0.020125063,-0.08746425,-0.07371266,-0.083388865,0.20840184,0.30882737,0.17063552,0.14454079,0.39533037,0.27602354,-0.038104087,-0.12467038,0.23092751,-0.044096947,-0.1930583,0.4534348,0.3531054,0.29019427,0.21805395,0.02984057,0.037217606,-0.17937957,-0.47785455,-0.124039635,0.25407696,0.21226001,0.18638998,0.13368167,0.13759062,-0.3861568,0.5632613,-0.20282212,0.05928863,0.26050487,-0.011449072,0.2360453,-0.18152681,0.22200815,-0.2854153,0.35079378,-0.4001771,0.14198376,0.4822344,0.31691688,-0.2047108,0.22233337,-0.10976785,0.06569599,0.30234718,0.46168426,-0.11853781,0.27971652,0.035305128,0.011343313,0.39715046,-0.1115723,0.16276759,0.09267602,-0.24563049,-0.1586618,0.11743987,0.24716523,-0.3397235,-0.058613844,-0.011162376,0.28547698,0.022252819,0.14696488,0.04978948,0.111810364,0.28650576,-0.10332871,0.23394765,-0.029996926,0.32030335,-0.16665386,0.21519336,0.03466011
