,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
510,11,27,-0.24243043,-0.16746244,-0.37481618,0.20593514,0.26266566,-0.005432418,-0.1768607,0.31870526,-0.14025563,-0.047129583,0.01669787,0.046341717,0.029777223,0.05380961,-0.18495415,0.055674735,0.123582065,0.06088694,0.11080966,0.009791166,0.007993291,0.103306815,0.5019189,-0.47548681,-0.075831816,0.11375793,-0.019896416,-0.14892958,0.24844949,0.11669422,-0.051958736,-0.033639155,0.34177008,0.10266993,0.31750485,0.14468768,-0.190915,0.0004925604,0.5768373,-0.026835315,0.18842109,0.04128952,-0.17909223,0.033428233,-0.1328296,-0.20551053,0.1571861,-0.060952235,-0.5857511,0.512204,-0.006085578,-0.25636482,0.03455521,0.03793794,0.50869775,0.22299984,0.16633223,0.108802214,0.009871028,0.038369756,-0.11654582,0.08074685,-0.23764731,0.19101301
511,30,27,-0.0344243,-0.02062228,0.10902271,0.2639381,0.440169,-0.1039992,-0.24221669,0.3611979,-0.19692457,-0.16328114,-0.10262085,0.04020201,0.1476048,-0.17983824,-0.24930985,-0.092963554,0.35146162,-0.010339169,0.27696502,0.035114925,0.030333417,0.061091132,0.49013984,-0.53684205,-0.0072654965,-0.011875612,-0.1455418,-0.18959168,0.0818742,0.04622547,-0.21368428,-0.060319785,0.5077833,0.2309947,0.43951845,0.16948704,-0.11371732,-0.021413978,0.57303786,-0.097699665,-0.060627356,-0.1587665,0.013998808,0.08874114,-0.2335111,-0.10455858,0.11262147,-0.13758114,-0.5633209,0.17560148,-0.18646398,-0.3796481,0.13146347,0.0048445757,0.28482682,0.25513744,-0.19505848,0.03526178,0.01778494,-0.09798018,-0.13978063,0.20073487,-0.26550335,0.28531387
512,0,28,0.04979991,-0.0013625316,-0.035727125,0.37005734,0.18723485,-0.05356867,-0.14569338,0.47099283,-0.13724822,-0.050983205,0.056521583,0.111718334,-0.12637174,-0.03792324,-0.11023769,0.14165772,0.22527497,0.07328205,0.14370275,0.14443839,0.037825856,0.036989756,0.30007765,-0.5504283,-0.18174289,0.24861018,-0.17701459,-0.2380939,0.10695614,0.20966806,-0.08191085,-0.29559028,0.45245287,0.19717528,0.28567535,0.36320293,-0.10142293,-0.12246029,0.27858162,0.09316564,0.10205023,-0.15371624,-0.07207154,0.08208231,-0.13074155,-0.05601654,-0.068813324,0.004025333,-0.43067896,0.46156222,0.105414204,-0.22159642,0.18104833,-0.10809082,0.17545067,0.26438916,-0.054504838,0.11475107,0.036898825,0.041352928,0.15053576,0.19546926,-0.35080606,-0.07714753
513,17,28,0.04924634,-0.1525659,-0.12152352,0.004837207,0.2548766,-0.07606601,-0.13711476,0.13842216,-0.014419678,-0.06273057,-0.043065574,0.18611526,0.50003254,0.021129308,-0.106718905,0.25777254,0.17418501,0.012018704,0.07768704,-0.16615297,0.12731409,0.17691804,0.5745413,-0.33848932,-0.08477431,0.2156997,-0.14051852,-0.18628648,0.11258791,0.33518243,-0.009009393,0.07490531,0.4858075,0.12157947,0.39396468,0.2710837,0.020548297,0.008547225,0.5870528,-0.29171097,0.1525792,-0.09485253,0.09703827,0.11713564,0.077479996,-0.103912584,-0.086116716,0.003461675,-0.6351675,0.38374674,0.075499594,-0.32212362,0.10228486,-0.21644616,0.20835775,0.06902268,0.026370233,-0.030308237,-0.38764614,-0.2523686,-0.32870787,0.32217142,-0.43136874,0.14685063
514,11,28,0.05300143,-0.12385657,-0.10940376,0.10402758,0.30679518,-0.17463626,-0.14587219,0.20971082,-0.047781933,-0.20003545,-0.14623678,0.08758992,0.47127578,-0.003529128,-0.25656515,0.10280967,0.09861948,-0.07188513,0.10806965,-0.13820413,0.05798443,0.12378613,0.5071342,-0.4595991,-0.01806917,0.32404256,0.1140988,-0.35478845,0.20554514,0.30411944,0.043127738,0.008702759,0.5246674,0.15320945,0.5205235,0.14023675,0.07624989,0.15113226,0.5464052,-0.038032327,0.13034977,0.066102974,0.02357141,0.13872328,-0.18331315,-0.1694601,-0.02771882,-0.1352127,-0.7263989,0.39103556,-0.014472446,-0.54522455,-0.029554125,0.014937169,0.19211577,0.23385501,0.058444757,0.084791005,-0.39524966,0.057379503,-0.26647952,0.08124521,-0.3112118,0.22575296
515,2,28,-0.12349072,-0.23492604,0.18871105,0.07508683,0.31539994,-0.18647465,-0.16559143,0.28307113,-0.039566748,-0.2576932,0.10388931,0.017773366,0.38285837,0.07033585,-0.35631785,0.34018686,0.03334055,-0.13070981,0.052184343,-0.093463264,0.103498094,0.08070103,0.63764566,-0.42505494,-0.16332266,0.10877316,0.25873083,-0.20642315,-0.09738061,0.5026155,0.050640576,0.0169604,0.53597003,0.17511217,0.25304553,0.13881938,-0.008859939,0.19568536,0.45083767,-0.036314294,0.19687495,-0.12503529,0.2488139,-0.009384446,0.08969287,-0.115413226,-0.031909984,0.1683808,-0.65310645,0.0970778,-0.040660385,-0.36392257,0.14190258,-0.12039732,0.27421132,0.2121801,0.107886486,0.040545575,0.05434228,-0.022268202,-0.1600822,0.20299566,-0.18973686,0.17654236
516,30,28,-0.3955282,-0.42287135,0.14677575,0.19420044,0.521288,-0.025880175,0.042008653,0.46950862,0.025391819,-0.3607612,0.20567879,0.17785849,0.32621405,0.029217284,-0.28205565,0.00655605,-0.07050645,-0.23856118,0.21592592,0.10071337,0.006659618,0.30267563,0.48850206,-0.53598744,-0.056425944,0.16846554,-0.04843574,-0.27136734,0.081991486,0.2480235,0.05208644,-0.22420736,0.56592184,0.20905153,0.16512787,0.27869087,-0.09685432,0.13234569,0.65561384,-0.032834377,0.15440227,-0.060228445,0.10160381,0.2428134,0.14317104,0.25028142,-0.07722577,0.21270196,-0.7168969,0.2853473,-0.007167654,-0.340133,0.16431198,-0.13861609,0.007351074,0.064620614,-0.23983987,0.07038324,-0.05572355,0.17210548,0.021967184,0.07924723,-0.24175464,0.24905051
517,17,28,-0.26541084,-0.25949928,-0.14022236,0.16835842,0.25117293,-0.14054394,-0.21223095,0.29321477,-0.04155467,-0.18381113,-0.13540228,0.13649611,0.40879494,0.13956662,-0.2876962,0.14682792,-0.00010932982,0.018818324,0.1889998,-0.15619394,0.013792754,0.11469266,0.6831988,-0.3652949,-0.095900506,0.20743318,-0.011939614,-0.1994328,0.10153854,0.31170216,0.0143008465,-0.065565206,0.5741753,0.1978272,0.38145968,0.21926643,0.055657923,0.07172135,0.6048115,-0.14854139,0.14820571,-0.09263493,-0.041100945,-0.09377181,-0.033680886,-0.04614338,-0.13840757,0.074543156,-0.6388326,0.3094288,-0.19792464,-0.4850818,0.14078619,0.15223083,0.17981698,0.24412468,-0.0012363879,0.12994188,-0.0059881983,-0.11040224,-0.08637291,0.31385842,-0.26520985,0.0019649316
518,17,28,0.028594952,-0.22398187,-0.15704751,0.14505662,0.40963477,0.00056742126,-0.27488846,0.271857,-0.31219122,-0.20001395,-0.034999415,0.10895165,0.46767512,0.12512027,-0.11081437,-0.008814906,0.19974415,0.0424363,0.34278956,-0.20063064,-0.002133478,0.10308036,0.6645262,-0.3150461,-0.16314748,0.17510894,-0.0052402434,-0.16534072,0.025020115,0.3563363,-0.16731374,0.16173619,0.6541774,0.2531102,0.3202322,0.2355955,0.21456914,0.01099207,0.667783,-0.19607401,0.1373763,-0.24895673,-0.020745944,0.14138559,0.07418724,-0.29828134,0.023007937,-0.017034689,-0.57803047,0.3655641,-0.07875954,-0.32951155,0.23817399,0.21619208,0.24525066,0.11228588,0.0728782,0.053715326,-0.19187534,-0.28890234,-0.19707984,0.34993392,-0.45272428,0.2294404
519,11,29,-0.27393153,-0.07201,-0.00885337,0.1176904,0.23724796,-0.077407874,-0.15217687,0.32100552,-0.06602194,-0.08605302,-0.08418063,0.17706206,0.053141493,0.06303576,-0.2044249,-0.000121586025,0.09018987,-0.03980052,0.10572125,-0.045760375,-0.059196066,0.07931578,0.4800922,-0.41546315,-0.15116964,0.24329636,-0.19075853,-0.23509035,0.03866161,0.2547798,-0.114927,-0.06651456,0.5525865,0.29582858,0.32163155,0.21755564,-0.1623124,-0.015314827,0.46355447,0.10431188,0.11633383,-0.16016988,-0.0077723637,0.106837206,-0.124592505,-0.021442877,-0.033257555,0.12303502,-0.5442579,0.3561246,0.041710727,-0.3709316,0.019840542,-0.07405723,0.14468864,0.090220496,0.00788655,0.12589459,0.015655251,0.0032839684,-0.07610678,-0.03269816,-0.27133045,0.027568912
520,5,29,-0.21458611,-0.31237915,-0.07815077,0.12139694,0.39918914,-0.1325488,-0.19106677,0.4372956,-0.16898184,-0.4203279,-0.036730874,0.17554712,0.28952932,-0.0045745275,-0.1288746,0.053916354,0.06926953,-0.035450555,0.23338182,-0.14939764,0.19490293,0.2064634,0.4978223,-0.6723854,-0.18932028,0.18634178,0.17759466,-0.23116705,0.04113049,0.3045056,-0.07744195,-0.027547346,0.43470496,0.07646289,0.20539434,0.15693818,0.073925585,0.08566649,0.7053314,-0.19106041,-0.081161134,0.093455,0.026154036,0.10872131,-0.06695965,0.059148725,-0.02665213,0.0015622961,-0.6919256,0.19098735,-0.3005618,-0.4490454,0.34877875,0.16034469,0.098406635,0.39569554,-0.107254244,0.104199015,0.055553816,0.15484832,0.11396131,0.07192641,-0.2841001,0.12561384
521,23,30,-0.068417534,-0.24297126,-0.2652329,0.12856929,0.03962878,-0.07104658,-0.28836206,0.36425465,-0.100945905,-0.07158807,0.10984222,0.22443496,0.32055783,-0.15463553,0.008888689,0.26725668,0.13632032,-0.07311326,-0.025378663,0.0747105,0.23224154,0.31977072,0.42110786,-0.33540523,-0.03488782,0.07874681,-0.17395557,-0.14883596,0.20139655,0.19342184,-0.08421489,-0.05001518,0.5457969,0.15128176,0.30256674,0.039578345,-0.03354597,-0.08389358,0.59633934,-0.29217336,0.10269955,-0.045038972,0.035955902,0.27162182,0.10404351,-0.028080612,-0.06109779,0.021451166,-0.5636461,0.35150382,0.047954854,-0.3079812,0.02747758,-0.19119082,0.2277385,0.12046296,-0.07248941,0.059210487,-0.123141706,-0.14537822,-0.14930563,0.13538563,-0.35027754,0.19482666
522,30,30,-0.30904743,-0.08106512,0.028092181,0.2010185,0.31953448,-0.15320033,-0.10396938,0.38323095,0.03699533,-0.20488344,-0.12086028,0.2646667,0.20006572,-0.10621337,-0.09018979,0.20861128,0.228485,-0.07988546,0.13177815,-0.06273715,-0.044604234,0.28783625,0.5173192,-0.35968885,0.037108503,0.09008925,-0.30522048,-0.19876772,0.111091234,0.21134448,-0.09504289,-0.1293546,0.5569929,0.16007988,0.29719684,0.18364112,0.20365685,-0.19315183,0.66577977,-0.060587566,-0.025212532,-0.040109944,0.16157907,0.06353088,-0.052544985,0.21056588,-0.09665512,0.04419072,-0.56952256,0.35133085,-0.035226308,-0.3611281,0.16564533,0.07401282,0.04200984,0.15498729,-0.1259413,0.077402525,-0.13774452,0.04048996,0.075739294,0.08464748,-0.16651809,0.099111885
523,8,30,-0.06608323,-0.30826142,0.09314688,0.32009056,0.30591068,0.017912677,-0.22314806,0.35482404,-0.21021113,-0.07993915,0.030707207,0.026329868,0.40092292,-0.21051756,-0.1894406,-0.21044205,0.09034648,0.09262271,0.055222616,0.2955815,0.26823404,0.050965473,0.31881,-0.43125403,-0.054588076,-0.13161509,0.00064955826,-0.31087542,0.2813325,0.23748772,-0.112752505,-0.066349976,0.4231924,0.23264208,0.23194958,0.22269718,-0.26524666,0.004861041,0.48809308,-0.003578439,0.18337642,0.004966799,0.040981207,0.12716004,-0.05332067,-0.08855822,-0.119879656,0.15567823,-0.6709287,0.3650881,0.022696504,-0.06842673,0.1663279,-0.09209376,0.14954786,0.2192462,-0.17617518,0.20322634,-0.13671778,0.101492345,-0.04637396,0.15017603,-0.120675266,0.17674862
524,8,30,0.010075586,-0.26794958,0.05987985,0.36719814,0.29036748,0.12026531,-0.4788565,0.3989238,-0.36263695,-0.25086343,-0.11700601,-0.0015795814,0.4950691,0.089302026,-0.23673517,-0.16030675,0.16354889,0.0022992452,-0.04133976,0.26020786,0.17799199,0.05633548,0.46168774,-0.35176194,-0.18909974,-0.10232002,-0.0011274959,-0.10224473,0.20738336,0.3440824,-0.22700357,0.09372057,0.21600164,0.11648229,0.07237924,0.16416256,-0.17613216,0.11332904,0.4968769,0.11900147,0.13726515,-0.18065083,0.069561124,0.054733437,-0.01953577,-0.010556336,-0.15286122,0.18929161,-0.5211676,0.42364654,-0.022174677,-0.025708783,0.20274952,0.079196535,0.16328509,0.13979962,0.013657823,0.25260514,0.13816617,0.06419792,-0.07583448,0.30685067,-0.095287435,-0.018665776
525,21,30,-0.33431408,-0.0018511394,0.17590128,0.18434352,0.07968578,-0.008629287,-0.096857496,0.44146612,0.144646,-0.20329306,-0.08349077,0.020061424,0.05143786,-0.1841217,-0.12059504,0.13491635,0.09051308,-0.04751092,-0.16764067,0.08401428,-0.012614052,0.17390494,0.5382821,-0.32078078,-0.074693725,0.042142123,-0.1450781,-0.2963661,0.036935285,0.22175144,0.04680773,-0.0004921406,0.5056124,0.14289314,0.41073877,0.098951444,-0.0056497674,0.038406212,0.3562709,-0.044979814,0.10457096,0.005829827,0.001487486,0.1859897,0.06494029,-0.092941135,-0.25472113,0.08168969,-0.65798885,0.34446537,0.067728564,-0.1943055,0.09781496,-0.14062215,0.14500548,0.053551488,-0.15697777,0.051436897,-0.11989757,0.13890676,0.19884267,-0.009751046,-0.19731845,0.36359653
526,8,30,0.035153635,-0.3525145,-0.026398076,0.16742563,0.41616654,0.08521604,-0.37663484,0.13502412,-0.29482812,-0.2734579,0.08401827,-0.00085066236,0.5849701,-0.029005961,-0.19683056,-0.028895084,0.12231598,0.011175472,0.11201915,0.013914973,0.28120014,0.05784949,0.55039996,-0.51089716,0.09889305,0.037929546,-0.041350808,-0.28003013,0.2123159,0.25433633,-0.1813516,-0.10521382,0.5814284,0.053761084,0.3319798,0.09090969,0.09282967,0.20683613,0.75597936,-0.041354302,0.15289967,0.15546247,0.19944099,0.41784212,-0.03284705,-0.09889649,0.04270089,0.011319273,-0.6761636,0.3348304,0.14186841,-0.2675576,0.07885712,0.16121523,0.29852268,-0.04717867,-0.05931638,0.2808381,-0.12723401,0.19143593,-0.13013613,0.25662777,-0.13539653,0.1653109
527,0,30,-0.025246454,-0.043921717,0.07696065,0.2541446,0.27546898,0.0063756285,-0.408528,0.4388283,-0.19292265,-0.28168955,-0.13904561,-0.029410327,0.31191736,-0.04707898,-0.20407861,0.10548531,0.3024029,0.20365302,0.011150233,-0.033860695,-0.053129524,0.22373037,0.48114312,-0.47068152,-0.11696649,0.03910243,-0.19937709,-0.07161938,0.29307508,0.3613797,-0.21994379,-0.1395411,0.45840296,0.18679984,-0.0197582,0.20644155,0.02774072,-0.035285175,0.47017235,0.13191175,0.13578713,-0.05391137,0.010152095,0.14674917,0.035071757,-0.0723499,-0.0873305,0.120640956,-0.4619578,0.3527217,0.081586875,-0.19354573,0.33256477,0.12371017,0.107541874,0.08093788,0.11698419,0.1287001,0.25593066,0.08380211,-0.024033295,0.07670737,-0.162557,-0.17196672
528,8,30,0.011390044,-0.38694382,-0.09485802,0.22686432,0.5680511,-0.022304531,-0.3936886,0.112618856,-0.32028404,-0.14666358,-0.0649712,0.06500267,0.5680566,-0.022415,-0.18176943,-0.18046734,0.0631575,0.08893204,0.20089981,0.18409362,0.2713874,0.088530354,0.424422,-0.3624856,-0.06380847,0.042018343,-0.0777529,-0.3360688,0.31319544,0.4373346,-0.050027087,0.15244128,0.5369964,0.23585562,0.098710194,0.22901931,-0.13861106,-0.0034328862,0.5841298,-0.2093069,0.24049129,-0.06516749,0.1811659,0.30778724,-0.030192439,-0.17633341,-0.25281727,0.1287232,-0.5778227,0.4761365,0.11092049,-0.27036706,0.2758947,0.26905674,0.16768256,0.047907576,-0.019525148,0.29948246,-0.16986078,0.14551203,-0.08197748,0.21680625,-0.29771274,-0.12440319
529,11,30,-0.06503775,-0.063593745,0.0046037557,0.3127355,0.20071742,-0.1424697,-0.13210349,0.40768927,-0.11441031,-0.33094347,0.03063107,0.10111339,0.28751615,0.0022204984,-0.23502104,-0.11028476,0.21430874,-0.17446192,0.025796516,0.08105101,0.2362124,0.1640899,0.4482687,-0.29980698,0.09351042,0.21549794,-0.063133106,-0.23108621,0.05124758,0.25387082,-0.01711933,-0.19111162,0.41770506,0.18709637,0.30533767,0.18834648,0.04417348,0.21963666,0.49162483,0.13117,0.033479117,0.01675029,-0.09839384,0.24499048,-0.0011030934,-0.038278107,-0.089453645,0.061778337,-0.6837784,0.21214947,-0.0016284683,-0.43931308,0.16596252,-0.04141804,0.24661946,0.06510408,0.17340158,0.22849283,-0.17092222,0.19810937,0.13709167,-0.07381957,-0.17641681,0.102217056
530,25,30,0.14280741,-0.36053833,0.00867792,0.24106166,0.53384995,0.10980903,-0.24397899,0.23910327,-0.3447345,-0.22806813,0.22377308,0.14109449,0.4693324,0.047069836,-0.2366919,-0.14604917,0.016689345,-0.099119276,0.025338767,0.24105301,0.21138169,0.2003568,0.47260514,-0.35917377,0.30193424,-0.15373091,0.012313725,-0.30375123,0.37818253,0.28483063,-0.018133217,-0.0751783,0.4003982,0.018711934,0.16553764,0.2764269,0.052630693,0.21188883,0.6078779,-0.059091087,0.06182763,0.22305752,0.25683537,0.2762859,-0.11609495,0.033410117,-0.098367296,0.12733087,-0.69001657,0.3967344,-0.06519078,-0.29234818,0.304962,0.14025442,0.213115,0.013941092,-0.0053320914,0.029847996,-0.28924298,0.30640727,-0.13924773,0.05385245,-0.3066116,0.2894648
531,25,30,-0.24338023,-0.35810506,-0.007173743,0.2645636,0.532076,0.2463399,-0.3143315,0.2193271,-0.27420834,-0.0630839,0.21823275,0.13954705,0.6559647,-0.11518898,-0.09081098,-0.24025655,-0.08315046,-0.08537214,0.13703063,0.43263558,0.42967063,0.3540437,0.3040497,-0.5180756,0.16362329,-0.14031081,0.041367244,-0.3768713,0.38749063,0.24654637,0.011615365,-0.123628035,0.53008854,0.02786358,0.13311926,0.23290168,-0.027313985,0.20275287,0.7064718,0.01846138,-0.0539422,0.13595799,0.17159,0.24945256,-0.13120836,0.033035357,-0.11450836,0.23309283,-0.7977307,0.5204905,-0.05591117,-0.33254665,0.28787675,0.328935,-0.09040012,-0.051016636,-0.13752632,0.17722686,-0.43959808,0.25066805,-0.27628624,-0.058077533,-0.33036187,0.14805625
532,29,30,0.011580337,-0.33963495,0.132401,0.2752701,0.40463293,0.12190767,-0.36384797,0.15472932,-0.2447073,-0.16869329,0.057342533,0.045299932,0.650381,-0.052268002,-0.011215321,-0.3435585,0.10783535,0.08616824,0.24061596,0.3413361,0.31433582,0.116571024,0.3934649,-0.47765115,-0.13939385,-0.21987247,0.024799088,-0.32865226,0.26503912,-0.018357743,-0.0139967,0.09466668,0.4894028,0.005811879,0.3312176,0.25115308,-0.14322898,0.09417445,0.5959414,-0.21248338,0.07511904,0.059848476,0.12451134,0.16230476,-0.2205865,-0.17325331,-0.05292997,0.25137016,-0.7622153,0.45427078,-0.06490239,-0.17036864,0.34132278,0.14357343,0.18320064,0.10185984,-0.078037485,0.26933718,-0.31067786,0.027203675,-0.43386638,0.15216494,-0.44650936,0.35106575
533,8,30,0.005008298,-0.24724023,-0.11630691,0.23610197,0.48298797,0.14029375,-0.31426555,0.3619635,-0.2863338,-0.2882795,-0.119059816,0.14202146,0.45983124,0.16124101,-0.2617722,-0.21049324,0.13706388,-0.01358627,0.19858558,0.2689485,0.104179986,0.17629917,0.55113775,-0.45357978,-0.12589401,-0.13964285,0.002075751,-0.38613412,0.34371153,0.16803671,-0.116962984,-0.06731165,0.5686903,0.15394098,0.3323708,0.30977377,-0.14326647,0.12220008,0.61225694,-0.0167631,-0.0017706882,-0.0216383,0.14170289,0.20653704,-0.28528425,-0.091754645,-0.1948587,0.0638638,-0.67640615,0.47869584,-0.11607914,-0.26272377,0.36619183,0.111579664,0.079006195,0.07279222,-0.13494562,0.23468526,-0.30202076,0.023167979,-0.27194166,0.22787808,-0.3621195,0.17504685
534,8,30,0.107835025,-0.24336743,-0.14831898,0.1984466,0.4090648,0.093841836,-0.43796742,0.3019081,-0.27045405,-0.2852036,-0.23261985,0.022457786,0.4130346,0.13489975,-0.31874374,-0.26936126,0.047200166,0.16485699,0.343784,0.19970474,0.07283193,0.04921861,0.5176372,-0.40913182,-0.23292851,-0.13833418,0.12288017,-0.26324785,0.31752732,0.39041165,-0.2595576,0.09621388,0.4440712,0.13241063,0.14452392,0.19266349,-0.13092673,0.14452907,0.60939735,-0.05367116,0.18310787,0.042161956,0.05326111,0.2061601,-0.16899009,-0.11972437,-0.028329724,0.23125291,-0.5610983,0.5223034,-0.055642556,-0.1717599,0.24128191,0.1566904,0.29072118,0.20642652,-0.06291351,0.24108101,-0.12787591,0.026984653,-0.20893556,0.28480527,-0.28971976,0.12912127
535,24,30,-0.100216284,-0.1301115,0.21550296,0.1894545,0.26035252,-0.1260166,-0.14888944,0.39672592,-0.12464257,-0.12040652,0.03716567,-0.06267749,-0.026658518,0.14137284,0.036342483,0.27406248,0.2693428,-0.18653403,-0.07637046,0.041266356,0.16525763,0.38032362,0.59399146,-0.42889255,-0.07325728,0.05306895,0.018304087,-0.28324544,0.029591978,0.24925591,-0.08958288,-0.09578737,0.21673909,-0.14700985,0.17755121,-0.052963007,0.22799839,0.19100364,0.46220154,-0.16348252,0.057403643,0.0021567312,0.1513386,0.030715557,0.112993725,0.025510468,0.08166778,-0.07821435,-0.49602208,0.010573403,0.13620307,-0.22613825,0.19272812,-0.124577604,0.31189114,0.23290846,0.027433353,0.14918801,0.050071523,0.3413591,0.20901997,-0.2849588,0.11022347,0.11838347
536,8,30,-0.08931432,-0.21358557,0.103226244,0.26481512,0.46954077,0.05080973,-0.32389954,0.2376271,-0.33066362,-0.09224697,-0.039268833,0.043762088,0.24875407,-0.21279962,-0.160709,0.14833456,0.011322655,0.01380144,-0.13964877,0.071072444,0.20102271,0.28351474,0.4881068,-0.46338478,-0.011398694,0.15745978,0.014093792,-0.3052221,0.1436842,0.44294542,0.03781544,0.024202943,0.48097545,0.037747968,0.12882227,0.34127936,-0.044286262,0.3147561,0.45060524,0.20065592,0.052692663,0.1813367,-0.06379282,0.20594446,0.018165478,-0.2347987,-0.14798771,-0.06403158,-0.51796824,0.5147462,-0.036472015,-0.16185841,0.13899943,0.12601066,0.07405503,-0.07923034,0.20996061,0.22496428,0.07787672,0.32015052,-0.011007831,-0.017727286,-0.2054354,0.057132967
537,25,30,0.06545257,-0.28842747,0.06923985,0.26922166,0.46981585,0.08695739,-0.30213344,0.2793028,-0.3341848,-0.16453798,-0.009168398,0.07773175,0.5036121,0.051033847,-0.12734316,-0.03677097,-0.11555568,-0.025616197,0.022945309,0.2328191,0.31060076,0.31011915,0.45211217,-0.40237787,0.2460537,-0.15900141,0.03809433,-0.40871337,0.35997516,0.26967335,-0.049173214,-0.13725306,0.44523543,-0.02532358,0.1472746,0.299343,-0.010216722,0.30924624,0.57009435,-0.012949935,0.011105454,0.20817104,0.20918606,0.29774955,-0.04177803,-0.080151774,-0.041811015,0.065545194,-0.7141847,0.35460055,0.053096186,-0.2433192,0.14692616,0.080099896,0.069158524,-0.11323594,-0.0018485019,0.05356289,-0.25138342,0.24823081,-0.21688464,-0.033414207,-0.3222232,0.20632584
538,6,30,0.16474472,-0.14421971,0.035717934,0.007834967,0.31809503,0.043199133,-0.20022787,0.33825213,-0.15645108,-0.2690931,0.13350101,0.025426762,0.513224,0.07217792,-0.06567292,0.0076756235,0.07358459,-0.039881848,-0.015011103,0.1151775,0.42178488,0.5360973,0.58831877,-0.6526705,0.113315806,0.19280592,0.15065867,-0.35479668,0.12108633,0.2548998,-0.13670024,-0.14225562,0.45531932,-0.18293576,0.12716992,0.10155706,0.029043462,0.19984338,0.7113557,-0.015213091,-0.086980686,0.32278222,0.14751357,0.22906116,-0.06525894,-0.09213259,-0.072312206,0.21709739,-0.78110987,0.4350063,-0.11512192,-0.28775138,0.052622177,-0.13912849,0.10294298,0.09646758,-0.021652317,0.19035798,-0.10203374,0.38464242,-0.13541572,-0.11010718,-0.41515884,0.3026868
539,1,30,0.058121994,-0.068666935,0.021967266,0.16832437,0.26885262,0.051018517,-0.20363672,0.29619253,-0.13387974,0.11765833,0.17544898,0.15837228,0.5128264,-0.0067858472,0.07447321,0.017953515,0.0002053231,-0.14195621,-0.078847535,0.24708456,0.27717105,0.3081932,0.40892652,-0.48307705,0.18470387,0.12178393,0.0024263216,-0.40834478,0.21822825,0.098862894,-0.03404435,-0.075479776,0.33003658,-0.25043732,0.26488462,0.01682438,-0.021412475,-0.01591379,0.565507,-0.07951609,0.013668431,0.14919728,0.09960278,0.29468313,-0.009995553,-0.0023388783,0.0011769974,0.085406505,-0.72568053,0.441014,0.02615947,-0.29596004,-0.068265215,0.1339848,-0.061306797,-0.004001309,0.09863815,0.11681723,-0.18219535,0.1751337,-0.24141972,0.0022384822,-0.26289868,0.39279643
540,28,30,-0.11118406,-0.17149168,0.07277269,0.09286359,0.44211203,0.087437265,-0.20679079,0.27324563,-0.18445376,-0.08422689,0.02219209,0.1255242,0.48966607,-0.028145958,-0.12501231,0.15287022,-0.16702913,0.06070685,-0.11760184,0.19388168,0.18591984,0.27194652,0.4267821,-0.28607756,0.18295214,0.1120573,-0.14323229,-0.30373535,0.29462308,0.2775665,0.12466483,-0.21397853,0.46034947,0.124227434,0.2938156,0.29782674,-0.025242211,0.22769451,0.58970094,-0.019469364,0.1787094,0.15519029,0.19396076,0.21721427,0.061489623,-0.055506326,-0.035520736,0.12557271,-0.6931372,0.45380455,0.13481827,-0.26453516,0.08253209,0.04121715,0.09467944,-0.060759354,-0.06775149,-0.005650019,-0.12445898,0.21648414,-0.19596083,0.086621396,-0.18931836,0.25989643
541,28,30,-0.012621239,-0.23695117,0.0950896,-0.06467385,0.43697205,0.14283235,-0.29316917,0.28906158,-0.20066464,-0.17904136,0.116962194,0.13978216,0.5729011,-0.039123002,-0.17300601,0.109522104,-0.12501046,-0.14442079,-0.06030085,0.28543758,0.27244204,0.44957203,0.44835398,-0.4074144,0.21796852,-0.058891524,-0.07560332,-0.30443022,0.34168202,0.21581715,-0.00035731492,-0.21221557,0.4020742,-0.0448636,0.18407975,0.2566162,0.07074709,0.22968914,0.67116815,-0.10382873,0.09105728,0.18720841,0.25167325,0.3054482,0.17916366,0.03753148,-0.07559566,0.2799716,-0.77622384,0.43596828,0.14659205,-0.25671825,-0.0025695134,0.047428723,0.078503124,0.009901111,-0.104821645,0.124685705,-0.22089577,0.25125438,-0.077701114,0.048289895,-0.23887461,0.35768571
542,28,30,-0.018158838,-0.21800578,0.07322437,0.11204013,0.44545826,0.066667,-0.18377405,0.27875102,-0.17551666,-0.13762052,0.045455094,0.09811014,0.4534581,-0.0041417233,-0.17229158,0.19984545,-0.10247542,0.061571863,-0.09871644,0.20004271,0.18371664,0.2460562,0.47625738,-0.2019284,0.20288253,0.11773658,-0.1246855,-0.29262286,0.27972016,0.26750833,0.12070643,-0.19955559,0.37416133,0.15219846,0.28974238,0.3160738,0.05598917,0.21287012,0.5476013,-0.0017060174,0.18516786,0.09713521,0.20306322,0.16573824,0.050433993,-0.10619655,-0.08451016,0.072107375,-0.69100875,0.42488903,0.15522212,-0.3261436,0.05761541,-1.823157e-05,0.1866773,-0.039791677,-0.013880781,0.017762104,-0.10042148,0.27396804,-0.15239404,0.122769505,-0.18124259,0.23593551
